verification_id,applicant_id,verification_date,declared_income,verified_income,income_variance_pct,employment_type,employer_category,employment_tenure_yrs,form16_available,itr_filed,gst_filed,verification_source,verification_status
VER010818,APP012590,2023-10-13,55193.0,38761.0,-13.7,Salaried,Healthcare,8.4,1,1,0,Payslip,Verified
VER010819,APP011901,2023-05-20,219963.0,192652.0,-0.6,Self-Employed,Healthcare,-1.5,0,1,1,Bank Statement,Unverified
VER010820,APP006068,2023-07-07,26007.0,28546.0,8.9,Salaried,Startup,16.8,1,0,0,Bank Statement,Verified
VER010821,APP008268,2022-05-07,202740.0,147278.0,-6.9,Salaried,IT Company,9.2,1,1,0,Payslip,Partial
VER010822,APP009917,2023-07-01,40087.0,43645.0,9.2,Freelancer,IT Company,22.8,0,0,0,Bank Statement,Unverified
VER010823,APP005570,2023-06-30,51920.0,55996.0,-0.4,Retired,Healthcare,2.3,0,1,0,Payslip,Verified
VER010824,APP001394,2023-09-24,31276.0,30666.0,2.3,Salaried,Education,7.0,1,1,0,ITR,Verified
VER010825,APP004671,2022-09-14,90774.0,68730.0,-14.0,Salaried,Manufacturing,18.4,1,1,0,Bank Statement,Verified
VER010826,APP003470,2022-04-30,19815.0,16939.0,2.8,Salaried,FMCG,2.0,1,0,0,Employer Letter,Verified
VER010827,APP003397,2022-11-26,99636.0,79280.0,2.3,Salaried,Healthcare,15.5,1,1,0,Bank Statement,Verified
VER010828,APP013820,2022-09-03,66955.0,80704.0,8.9,Retired,IT Company,4.0,0,1,0,GST Portal,Verified
VER010829,APP008344,2022-05-24,22581.0,16221.0,-6.6,Business Owner,Retail,5.7,0,0,1,ITR,Verified
VER010830,APP003785,2022-02-11,44752.0,35156.0,-12.0,Salaried,Healthcare,22.4,1,1,0,Payslip,Verified
VER010831,APP011302,2023-04-12,61541.0,45386.0,-12.2,Business Owner,FMCG,1.0,0,1,1,GST Portal,Verified
VER010832,APP012460,2023-03-27,89802.0,72357.0,-5.3,Self-Employed,IT Company,10.2,0,1,1,Employer Letter,Verified
VER010833,APP008321,2023-12-19,49557.0,49400.0,-10.2,Unemployed,Healthcare,3.1,0,0,0,ITR,Verified
VER010834,APP002076,2024-02-07,21734.0,15875.0,-7.7,Unemployed,FMCG,19.8,0,1,0,Payslip,Unverified
VER010835,APP009670,2022-05-02,135560.0,136678.0,2.0,Salaried,IT Company,6.1,1,0,0,Bank Statement,Verified
VER010836,APP002096,2024-05-23,31970.0,22626.0,-8.1,Salaried,PSU Bank,12.4,1,1,0,Bank Statement,Unverified
VER010837,APP006742,2024-05-01,31827.0,33881.0,4.9,Self-Employed,Telecom,13.4,0,1,1,GST Portal,Unverified
VER010838,APP013203,2023-06-27,51314.0,38183.0,-8.1,Unemployed,Healthcare,3.9,0,1,0,ITR,Unverified
VER010839,APP012087,2022-12-22,175931.0,149070.0,-6.6,Salaried,Manufacturing,1.7,1,0,0,Payslip,Failed
VER010840,APP000407,2024-01-07,77982.0,72915.0,-3.6,Freelancer,Government,23.0,0,1,0,Payslip,Unverified
VER010841,APP003534,2024-06-27,199239.0,183272.0,3.4,Self-Employed,Startup,2.4,0,1,1,Bank Statement,Verified
VER010842,APP010582,2023-09-30,59455.0,51999.0,0.1,Salaried,Startup,16.8,1,1,0,Payslip,Verified
VER010843,APP001270,2022-11-28,143812.0,111090.0,-0.3,Retired,IT Company,24.2,0,0,0,Bank Statement,Verified
VER010844,APP013481,2023-11-26,170028.0,153617.0,6.1,Freelancer,Startup,11.0,0,1,0,Bank Statement,Verified
VER010845,APP008066,2023-02-16,88510.0,72971.0,-6.9,Freelancer,PSU Bank,8.3,0,1,0,Bank Statement,Unverified
VER010846,APP001663,2023-04-22,70443.0,65074.0,9.2,Salaried,Retail,8.1,1,0,0,Employer Letter,Verified
VER010847,APP000594,2024-06-12,80067.0,80186.0,2.7,Business Owner,FMCG,15.9,0,1,1,ITR,Verified
VER010848,APP004844,2023-05-21,37307.0,31936.0,5.7,Business Owner,Education,6.8,0,1,1,Bank Statement,Verified
VER010849,APP007932,2023-04-12,48952.0,55654.0,2.6,Business Owner,Manufacturing,24.8,0,0,0,Bank Statement,Unverified
VER010850,APP007512,2022-07-12,20789.0,18836.0,-9.7,Self-Employed,Healthcare,21.1,0,1,1,GST Portal,Unverified
VER010851,APP003688,2022-05-07,51577.0,45380.0,138.9,Self-Employed,Retail,4.4,0,0,0,Bank Statement,Verified
VER010852,APP002143,2022-04-06,200473.0,151074.0,-8.6,Business Owner,Startup,22.9,0,0,0,ITR,Verified
VER010853,APP014264,2023-03-11,340439.0,279802.0,-10.4,Salaried,Government,11.5,1,0,0,GST Portal,Verified
VER010854,APP013215,2023-05-14,205871.0,158612.0,-1.3,Freelancer,IT Company,2.9,0,1,0,Bank Statement,Unverified
VER010855,APP013001,2023-07-17,586966.0,402693.0,-13.2,Self-Employed,Startup,9.9,0,1,0,Payslip,Unverified
VER010856,APP003429,2023-06-26,82856.0,74165.0,-11.7,Salaried,Startup,14.7,1,1,0,Bank Statement,Verified
VER010857,APP005745,2023-02-21,77757.0,78024.0,0.6,Salaried,Manufacturing,14.0,1,0,0,Bank Statement,Unverified
VER010858,APP014420,2023-04-26,33052.0,34952.0,4.4,Retired,IT Company,2.3,0,1,0,Employer Letter,Verified
VER010859,APP007777,2024-02-12,32460.0,33929.0,4.1,Salaried,IT Company,12.1,1,1,0,Payslip,Unverified
VER010860,APP006360,2022-08-31,26117.0,-29895.0,5.6,Business Owner,PSU Bank,3.4,0,0,1,Payslip,Unverified
VER010861,APP001741,2022-04-09,64350.0,55706.0,1.8,Freelancer,Telecom,5.5,0,0,0,GST Portal,Partial
VER010862,APP010020,2023-07-17,65347.0,56085.0,3.9,Salaried,Healthcare,11.5,1,0,0,Payslip,Verified
VER010863,APP013020,2022-04-29,33056.0,26638.0,-2.0,Business Owner,Education,2.3,0,1,1,Bank Statement,Verified
VER010864,APP011766,2023-05-30,26534.0,27966.0,5.5,Freelancer,PSU Bank,9.8,0,1,0,Bank Statement,Verified
VER010865,APP011630,2024-04-05,57733.0,56388.0,-2.0,Business Owner,Manufacturing,6.5,0,0,1,GST Portal,Partial
VER010866,APP006735,2022-04-02,29522.0,21937.0,-11.1,Business Owner,Manufacturing,6.4,0,1,1,Bank Statement,Verified
VER010867,APP009305,2024-01-29,16785.0,14393.0,-5.0,Business Owner,IT Company,16.1,0,0,1,GST Portal,Partial
VER010868,APP005984,2024-04-25,42694.0,36388.0,-2.2,Retired,Startup,1.5,0,0,0,Payslip,Verified
VER010869,APP003801,2022-02-04,40568.0,34945.0,8.1,Retired,Telecom,9.2,0,0,0,Bank Statement,Verified
VER010870,APP006626,2024-01-12,172106.0,132603.0,-14.3,Self-Employed,Telecom,3.4,0,1,0,GST Portal,Verified
VER010871,APP014580,2023-11-15,54481.0,38780.0,-8.0,Business Owner,FMCG,21.9,0,0,1,Bank Statement,Verified
VER010872,APP012246,2023-12-13,46098.0,43253.0,6.1,Freelancer,Startup,7.4,0,0,0,Payslip,Unverified
VER010873,APP006954,,90734.0,-74277.0,-4.1,Business Owner,Healthcare,3.6,0,1,1,Bank Statement,Unverified
VER010874,APP010962,2023-06-21,21401.0,21032.0,-1.8,Salaried,Education,-0.8,1,1,0,ITR,Failed
VER010875,APP014252,2023-11-07,70539.0,51171.0,-7.0,Self-Employed,PSU Bank,21.9,0,0,1,Bank Statement,Partial
VER010876,APP011569,2024-03-13,54321.0,51509.0,-11.3,Salaried,IT Company,7.9,1,1,0,Bank Statement,Unverified
VER010877,APP013007,2023-09-09,70497.0,72968.0,-6.8,Business Owner,PSU Bank,11.5,0,1,1,Bank Statement,Verified
VER010878,APP008955,2022-06-25,56856.0,55262.0,2.0,Retired,Telecom,14.4,0,1,0,Bank Statement,Verified
VER010879,APP014301,2022-10-12,28674.0,28213.0,-0.0,Business Owner,Government,24.4,0,1,1,GST Portal,Verified
VER010880,APP010485,2024-03-02,83366.0,71441.0,1.7,Salaried,Education,15.9,1,1,0,Payslip,Failed
VER010881,APP009346,2022-12-08,207683.0,169824.0,-12.1,Business Owner,PSU Bank,10.5,0,0,0,Payslip,Verified
VER010882,APP006467,2024-03-12,378563.0,334859.0,5.0,Salaried,Retail,16.1,1,1,0,ITR,Verified
VER010883,APP008310,2023-08-20,34281.0,34361.0,0.4,Unemployed,IT Company,5.2,0,0,0,Employer Letter,Verified
VER010884,APP000896,2023-02-28,49114.0,40256.0,-4.1,Salaried,FMCG,5.6,1,1,0,Payslip,Failed
VER010885,APP011141,2022-10-31,58853.0,51179.0,-13.6,Business Owner,IT Company,17.8,0,0,1,Payslip,Unverified
VER010886,APP006381,2024-03-07,66039.0,61761.0,-8.9,Business Owner,Education,4.0,0,1,1,Bank Statement,Verified
VER010887,APP010178,2023-09-13,136864.0,139447.0,9.8,Self-Employed,IT Company,3.9,0,1,1,Payslip,Verified
VER010888,APP004452,2023-10-05,17961.0,17639.0,-10.0,Self-Employed,IT Company,9.1,0,0,1,Payslip,Verified
VER010889,APP014712,2022-06-24,166597.0,160042.0,-4.3,Business Owner,Retail,22.8,0,0,1,Bank Statement,Verified
VER010890,APP008009,2024-05-06,18644.0,21211.0,3.1,Salaried,Education,14.1,1,0,0,GST Portal,Unverified
VER010891,APP013783,2023-03-11,284457.0,259748.0,-13.6,Business Owner,Retail,22.2,0,1,1,Bank Statement,Verified
VER010892,APP009464,2023-07-27,92563.0,79476.0,4.2,Salaried,Manufacturing,14.9,1,1,0,Payslip,Verified
VER010893,APP007732,2022-10-26,34049.0,31752.0,-6.4,Business Owner,Healthcare,17.8,0,1,1,Payslip,PARTIAL
VER010894,APP006823,2023-11-20,65604.0,52613.0,-12.7,Salaried,Manufacturing,3.2,1,1,0,ITR,Verified
VER010895,APP001536,2022-10-05,21010.0,15043.0,-9.0,Salaried,Government,20.8,1,1,0,ITR,Verified
VER010896,APP012913,2023-03-19,68502.0,75395.0,-0.3,Freelancer,PSU Bank,22.1,0,1,0,Payslip,Verified
VER010897,APP009402,2022-02-02,148823.0,142632.0,7.7,Unemployed,Healthcare,18.9,0,1,0,Payslip,Verified
VER010898,APP013400,2023-02-08,24886.0,21857.0,7.9,Retired,IT Company,2.3,0,0,0,Payslip,Verified
VER010899,APP006216,,111645.0,82256.0,-7.0,Self-Employed,Retail,19.6,0,1,1,ITR,Partial
VER010900,APP000907,2024-05-30,65941.0,73253.0,2.8,Self-Employed,Education,12.1,0,0,1,Payslip,Unverified
VER010901,APP010336,2022-05-13,153222.0,140157.0,-9.8,Freelancer,Telecom,24.0,0,1,0,ITR,Verified
VER010902,APP003054,2022-11-13,21664.0,18528.0,3.7,Freelancer,Manufacturing,9.4,0,1,0,GST Portal,Unverified
VER010903,APP002917,2024-04-15,27169.0,24080.0,-13.8,Freelancer,Education,8.0,0,0,0,Payslip,Unverified
VER010904,APP002612,2024-05-13,66749.0,53237.0,-12.3,Self-Employed,Startup,21.9,0,1,1,Payslip,Partial
VER010905,APP009993,2024-06-19,77898.0,69357.0,-5.0,Business Owner,Healthcare,11.9,0,1,0,GST Portal,Verified
VER010906,APP007908,2023-12-02,71084.0,51089.0,-11.9,Salaried,FMCG,1.6,0,0,0,Payslip,Verified
VER010907,APP002922,2024-04-21,60282.0,54768.0,5.5,Self-Employed,Retail,1.8,0,0,0,Payslip,Unverified
VER010908,APP008907,2022-10-09,41354.0,36699.0,-7.7,Business Owner,Manufacturing,2.6,0,0,1,Payslip,Verified
VER010909,APP008171,2023-12-16,158847.0,124556.0,-1.3,Salaried,Retail,6.3,1,1,0,GST Portal,Verified
VER010910,APP006672,2023-04-05,138753.0,123525.0,-4.9,Salaried,Education,1.5,1,1,1,Payslip,Partial
VER010911,APP002702,2024-02-06,400997.0,321239.0,-11.6,Salaried,Healthcare,15.8,1,0,0,ITR,Unverified
VER010912,APP003802,2022-05-14,88526.0,66166.0,-13.5,Freelancer,PSU Bank,24.6,0,0,0,Payslip,Verified
VER010913,APP009853,2022-08-29,583165.0,387432.0,-13.9,Business Owner,Government,16.7,0,1,1,Payslip,Unverified
VER010914,APP002743,06-12-2022,69894.0,61243.0,9.2,Salaried,Telecom,2.8,1,1,0,Bank Statement,Failed
VER010915,APP010426,2022-04-28,318625.0,251008.0,-14.1,Salaried,Education,22.4,1,1,0,Bank Statement,Unverified
VER010916,APP002914,2023-04-07,20063.0,19894.0,9.4,Salaried,Retail,18.3,1,1,0,ITR,Verified
VER010917,APP014710,2022-06-24,25838.0,25848.0,-8.2,Self-Employed,Government,21.7,0,1,1,Bank Statement,Verified
VER010918,APP005742,,369148.0,322689.0,-4.1,Unemployed,Education,2.2,0,1,0,Payslip,Unverified
VER010919,APP000493,2023-03-29,31634.0,30795.0,-5.0,Salaried,Retail,7.9,1,1,0,Payslip,Unverified
VER010920,APP008975,2022-07-18,433224.0,425521.0,3.0,Self-Employed,Manufacturing,7.8,0,1,0,Bank Statement,Unverified
VER010921,APP000924,2022-09-24,34967.0,26145.0,-11.8,Salaried,Manufacturing,8.4,1,1,0,GST Portal,Verified
VER010922,APP002790,2024-02-08,15350.0,16173.0,-4.4,Business Owner,Healthcare,22.8,0,1,1,ITR,Verified
VER010923,APP001606,2023-04-03,300955.0,266736.0,0.3,Retired,PSU Bank,4.8,0,0,0,Bank Statement,Verified
VER010924,APP004033,2022-09-05,70681.0,63154.0,-14.1,Salaried,Government,7.2,1,1,0,Bank Statement,Verified
VER010925,APP013347,2024-02-08,77669.0,62433.0,-2.1,Salaried,Manufacturing,24.9,1,1,0,Bank Statement,Unverified
VER010926,APP012114,2023-11-14,81088.0,65670.0,-6.9,Salaried,Healthcare,13.2,1,1,0,Payslip,Failed
VER010927,APP009254,2024-03-13,56207.0,49402.0,-9.2,Salaried,Healthcare,0.6,1,1,0,Bank Statement,Partial
VER010928,APP012814,2022-10-01,27212.0,21351.0,-3.1,Freelancer,Manufacturing,7.0,0,1,0,ITR,Verified
VER010929,APP010441,2023-03-19,53460.0,-51816.0,-11.2,Unemployed,Education,11.1,0,0,0,Bank Statement,Verified
VER010930,APP006435,2022-07-17,19199.0,15650.0,-11.3,Retired,Government,21.9,0,1,0,Employer Letter,Unverified
VER010931,APP006858,2024-05-03,549316.0,384947.0,-13.4,Salaried,Startup,7.4,1,0,0,Employer Letter,Verified
VER010932,APP005898,2024-03-23,74609.0,-65323.0,6.8,Retired,IT Company,1.5,0,0,0,ITR,Failed
VER010933,APP004087,2024-03-24,26431.0,0.0,-10.8,Salaried,Startup,6.9,1,1,0,ITR,Verified
VER010934,APP010439,2023-07-07,79682.0,63337.0,-9.0,Salaried,PSU Bank,18.9,1,1,0,Bank Statement,Verified
VER010935,APP014228,2024-06-25,41986.0,28641.0,-13.9,Salaried,IT Company,-1.6,1,1,0,Bank Statement,Verified
VER010936,APP006014,2023-05-15,20172.0,17828.0,-4.1,Self-Employed,IT Company,12.6,0,1,0,Payslip,Partial
VER010937,APP000542,2022-04-02,23668.0,16246.0,-14.0,Salaried,Telecom,18.6,1,0,0,Payslip,Verified
VER010938,APP010313,2022-07-07,84256.0,63794.0,307.8,Salaried,Startup,6.5,1,0,0,Bank Statement,Unverified
VER010939,APP009342,2022-03-25,23486.0,18305.0,-2.4,Self-Employed,Retail,22.8,0,0,1,Payslip,Unverified
VER010940,APP011000,2022-08-04,26301.0,26596.0,5.6,Freelancer,FMCG,14.8,0,0,0,Payslip,Verified
VER010941,APP002113,2024-03-23,75355.0,72520.0,7.3,Business Owner,Government,12.0,0,0,1,Payslip,Verified
VER010942,APP014380,2024-03-29,54016.0,56023.0,4.7,Self-Employed,Retail,11.6,0,0,1,Bank Statement,Verified
VER010943,APP010407,2022-09-09,22795.0,20587.0,7.2,Salaried,Retail,21.9,1,0,0,Bank Statement,Verified
VER010944,APP009257,2022-10-13,101356.0,86707.0,-9.9,Salaried,Telecom,14.0,1,1,0,Payslip,Partial
VER010945,APP001725,2023-11-21,40965.0,36428.0,5.5,Freelancer,Education,10.3,0,1,0,Payslip,Verified
VER010946,APP000674,2022-03-21,205991.0,168274.0,-4.1,Business Owner,FMCG,18.4,0,0,1,Bank Statement,Verified
VER010947,APP007689,2022-03-03,88083.0,70536.0,3.3,Salaried,Healthcare,23.6,1,1,0,GST Portal,Unverified
VER010948,APP007524,2022-04-22,70353.0,53996.0,-14.8,Salaried,Healthcare,17.8,1,1,0,Payslip,Partial
VER010949,APP005219,2022-02-09,20405.0,16896.0,-4.7,Salaried,Telecom,11.2,1,0,0,Bank Statement,Verified
VER010950,APP004805,2022-09-06,89724.0,83087.0,-6.6,Salaried,PSU Bank,2.2,1,0,0,ITR,Failed
VER010951,APP005875,2023-12-30,43906.0,38268.0,-6.4,Salaried,IT Company,15.2,1,1,0,ITR,Failed
VER010952,APP012946,2022-07-24,96245.0,87101.0,0.1,Salaried,Healthcare,23.5,1,0,0,Payslip,Verified
VER010953,APP012373,2024-04-22,30469.0,27212.0,4.9,Salaried,PSU Bank,9.5,1,1,0,Payslip,Verified
VER010954,APP003585,2024-05-04,19443.0,23002.0,7.7,Salaried,PSU Bank,21.9,1,1,0,Payslip,Partial
VER010955,APP006520,2023-07-11,102547.0,113960.0,1.7,Salaried,Education,24.2,1,1,0,Payslip,Verified
VER010956,APP009283,2022-01-19,73407.0,55641.0,-2.6,Unemployed,PSU Bank,10.4,0,0,0,Bank Statement,Verified
VER010957,APP003990,2022-10-28,29315.0,20481.0,-12.6,Salaried,Education,16.1,1,1,0,Bank Statement,Verified
VER010958,APP003755,2023-10-31,21961.0,21962.0,-9.0,Self-Employed,Government,20.2,0,1,1,GST Portal,Verified
VER010959,APP006339,2022-07-03,95239.0,87473.0,-1.0,Self-Employed,Retail,18.4,0,1,1,Payslip,Unverified
VER010960,APP011747,2023-11-27,34565.0,33075.0,-0.2,Business Owner,PSU Bank,22.3,0,1,0,ITR,Verified
VER010961,APP013869,2023-08-09,56100.0,44780.0,2.6,Salaried,Government,6.9,1,0,0,ITR,Verified
VER010962,APP009673,2022-07-21,404463.0,341693.0,-3.3,Salaried,Government,23.2,1,1,0,ITR,Verified
VER010963,APP011891,2023-02-27,32163.0,30565.0,1.1,Business Owner,Telecom,17.9,0,0,1,ITR,Verified
VER010964,APP007204,2023-01-02,30131.0,24852.0,2.7,Salaried,Manufacturing,8.0,1,0,0,GST Portal,Verified
VER010965,APP000884,2024-03-06,189021.0,192740.0,8.6,Salaried,Education,9.6,1,0,0,Payslip,Partial
VER010966,APP000428,2023-12-25,28541.0,19765.0,-15.0,Salaried,IT Company,15.6,1,1,0,Bank Statement,Verified
VER010967,APP004865,2023-10-13,24178.0,21342.0,-12.4,Freelancer,Telecom,20.3,0,1,0,Payslip,Unverified
VER010968,APP010398,2023-10-23,48943.0,47670.0,-10.5,Self-Employed,Startup,19.6,0,1,0,ITR,Failed
VER010969,APP011040,2023-07-26,396358.0,413757.0,4.2,Unemployed,Government,8.0,0,1,0,Bank Statement,Verified
VER010970,APP003201,2023-09-29,23802.0,16558.0,-13.8,Business Owner,PSU Bank,12.3,0,1,1,Bank Statement,Unverified
VER010971,APP001317,2023-07-19,21632.0,21728.0,0.9,Business Owner,Startup,19.1,0,1,1,Payslip,Verified
VER010972,APP003930,2024-03-21,43014.0,41635.0,-3.3,Salaried,Education,3.7,1,1,0,Payslip,Verified
VER010973,APP011687,2022-11-29,41180.0,32221.0,1.4,Salaried,Healthcare,20.6,0,0,0,ITR,Verified
VER010974,APP001263,2022-12-13,66172.0,57486.0,-8.5,Salaried,Government,24.9,1,0,0,Employer Letter,Verified
VER010975,APP012777,2024-06-30,88833.0,82907.0,-3.0,Business Owner,Retail,13.6,0,1,1,Bank Statement,Unverified
VER010976,APP012331,2024-03-01,94095.0,82201.0,-14.2,Salaried,Healthcare,7.9,1,1,0,ITR,Verified
VER010977,APP006543,2024-03-23,91000.0,82926.0,202.3,Business Owner,Healthcare,3.3,0,1,1,Bank Statement,Failed
VER010978,APP013818,2024-03-30,20376.0,17991.0,-7.2,Self-Employed,IT Company,2.5,0,0,1,Payslip,Verified
VER010979,APP013896,2023-08-23,15974.0,16182.0,-2.4,Self-Employed,PSU Bank,6.7,0,1,1,Bank Statement,Partial
VER010980,APP012999,2023-03-26,117036.0,114951.0,9.0,Salaried,PSU Bank,6.2,1,1,0,ITR,Verified
VER010981,APP012559,2022-02-06,99524.0,79520.0,0.9,Self-Employed,PSU Bank,24.3,0,0,1,Payslip,Verified
VER010982,APP012498,2024-01-12,87592.0,70542.0,-11.3,Unemployed,Healthcare,5.1,0,0,0,Payslip,Unverified
VER010983,APP003045,2023-03-21,25083.0,26020.0,-1.1,Salaried,FMCG,24.4,1,1,0,GST Portal,Verified
VER010984,APP001037,2023-10-25,30957.0,27096.0,-14.8,Salaried,Healthcare,22.4,1,1,0,GST Portal,Verified
VER010985,APP000093,2024-05-30,262431.0,298818.0,4.6,Self-Employed,Healthcare,15.5,0,1,0,Bank Statement,Verified
VER010986,APP005005,2022-12-19,134593.0,127025.0,-12.8,Salaried,Manufacturing,10.4,1,0,0,Bank Statement,Verified
VER010987,APP009555,2023-02-28,109670.0,88670.0,-14.0,Salaried,FMCG,4.2,1,0,0,Payslip,Verified
VER010988,APP005423,2022-05-20,15581.0,17743.0,6.5,Freelancer,Healthcare,5.2,0,1,0,GST Portal,Verified
VER010989,APP013379,2023-11-22,35872.0,33617.0,-0.2,Self-Employed,Education,22.7,0,0,1,Bank Statement,Verified
VER010990,APP007279,2022-01-15,16810.0,13974.0,-13.3,Salaried,Retail,21.4,1,1,0,Payslip,Failed
VER010991,APP006011,2022-12-07,68592.0,64371.0,0.6,Salaried,Startup,5.2,1,1,0,Payslip,Verified
VER010992,APP014414,2024-06-28,50977.0,43069.0,-5.9,Salaried,Startup,6.5,1,0,0,Bank Statement,Verified
VER010993,APP013977,11/05/2024,17453.0,17051.0,5.4,Salaried,Healthcare,7.2,1,1,0,Bank Statement,Verified
VER010994,APP007453,2023/07/20,57274.0,47501.0,-0.8,Retired,FMCG,10.6,0,1,0,Payslip,Unverified
VER010995,APP010030,2022-04-12,348146.0,325714.0,-12.1,Salaried,FMCG,15.4,1,1,0,ITR,Partial
VER010996,APP013510,2023-04-09,419936.0,337170.0,-10.0,Self-Employed,Startup,16.7,0,0,1,Payslip,Verified
VER010997,APP010460,2022-11-11,188586.0,192339.0,3.5,Business Owner,Retail,13.2,0,1,1,ITR,Verified
VER010998,APP008507,2022-08-06,69958.0,78864.0,4.3,Unemployed,IT Company,15.9,0,1,0,GST Portal,Verified
VER010999,APP000026,2022-04-30,83474.0,65944.0,-10.6,Self-Employed,Healthcare,3.6,0,0,1,Payslip,Unverified
VER011000,APP003010,2022-01-28,77888.0,68478.0,-7.3,Salaried,IT Company,6.6,1,1,0,Employer Letter,Partial
VER011001,APP004798,2023-03-12,64250.0,73445.0,4.3,Salaried,Retail,7.5,1,0,0,ITR,Verified
VER011002,APP007427,,100650.0,92670.0,-9.9,Freelancer,Retail,2.4,0,1,0,Payslip,Verified
VER011003,APP000312,2023-02-14,52235.0,50609.0,-11.2,Freelancer,Startup,3.3,0,0,0,ITR,Verified
VER011004,APP008684,2022-08-15,60454.0,54163.0,-1.0,Self-Employed,Telecom,4.6,0,1,1,ITR,Verified
VER011005,APP007972,2023-04-26,42101.0,31536.0,-6.5,Salaried,Manufacturing,21.5,1,0,0,ITR,Verified
VER011006,APP013441,2023-05-28,41449.0,45829.0,1.9,Retired,Telecom,18.4,0,0,0,Employer Letter,Verified
VER011007,APP006272,2022-12-12,38382.0,31261.0,5.0,Salaried,FMCG,11.9,1,1,0,ITR,Verified
VER011008,APP008894,2023-07-27,138101.0,103993.0,-7.7,Salaried,Startup,6.8,1,0,0,Bank Statement,Verified
VER011009,APP011793,2022-07-19,23542.0,19054.0,-3.4,Salaried,Healthcare,12.2,1,1,0,Payslip,Verified
VER011010,APP005861,2023-11-16,25620.0,22229.0,-11.2,Salaried,Healthcare,18.2,1,1,0,Bank Statement,Verified
VER011011,APP000375,2022-11-22,23908.0,24786.0,-5.4,Salaried,PSU Bank,5.1,1,1,0,Bank Statement,Verified
VER011012,APP008195,2022-09-06,49698.0,40191.0,-4.7,Salaried,Retail,14.5,1,1,0,Payslip,Verified
VER011013,APP000398,2022-12-31,54107.0,46974.0,371.8,Salaried,Education,15.6,1,0,0,Payslip,Unverified
VER011014,APP000291,2023-09-17,182498.0,170371.0,-12.8,Salaried,Education,18.8,1,0,0,ITR,Verified
VER011015,APP012673,2022-12-27,199030.0,158476.0,1.7,Salaried,Healthcare,12.7,1,0,0,Bank Statement,Verified
VER011016,APP008566,2022-06-18,59964.0,47807.0,-11.4,Retired,PSU Bank,21.3,0,1,0,Payslip,Verified
VER011017,APP003616,2023-02-09,113820.0,110859.0,-3.4,Self-Employed,Retail,2.3,0,1,0,ITR,Verified
VER011018,APP002123,2022-04-18,20402.0,18383.0,-12.5,Business Owner,Education,17.2,0,1,0,Payslip,Verified
VER011019,APP003232,2023-02-06,417336.0,398570.0,-0.2,Business Owner,Startup,16.1,0,0,1,Payslip,Verified
VER011020,APP010174,2022-03-15,33328.0,35159.0,-4.5,Salaried,Healthcare,18.2,1,0,0,Payslip,Verified
VER011021,APP003540,2022-04-06,78294.0,59515.0,-13.1,Business Owner,FMCG,4.5,0,1,0,Bank Statement,Verified
VER011022,APP008664,2023-09-17,16343.0,16886.0,216.5,Salaried,FMCG,1.8,1,0,0,ITR,Verified
VER011023,APP013859,2022-12-04,86136.0,71265.0,4.2,Freelancer,Education,22.0,0,1,0,ITR,Unverified
VER011024,APP013477,2022-11-26,83886.0,59439.0,-14.1,Unemployed,Government,21.2,0,1,0,Bank Statement,Verified
VER011025,APP007897,2024-03-16,62084.0,51424.0,-4.7,Salaried,FMCG,6.6,1,1,0,Payslip,Verified
VER011026,APP003422,2022-05-04,123711.0,126811.0,-2.1,Business Owner,FMCG,2.0,0,0,1,Payslip,Verified
VER011027,APP002397,2022-04-07,56266.0,52719.0,-9.1,Salaried,Telecom,18.1,1,0,0,ITR,Unverified
VER011028,APP012857,2023-04-11,47020.0,41136.0,3.1,Salaried,IT Company,19.8,1,0,0,Payslip,Unverified
VER011029,APP013891,2024-06-12,28373.0,29328.0,9.9,Freelancer,Telecom,18.8,0,1,0,Bank Statement,Verified
VER011030,APP013656,2022-12-04,20704.0,18177.0,7.3,Salaried,Healthcare,22.2,1,1,0,ITR,Verified
VER011031,APP013965,2022-09-03,430827.0,417735.0,-4.3,Self-Employed,PSU Bank,9.3,0,1,1,Bank Statement,Verified
