bureau_record_id,applicant_id,bureau_name,pull_date,credit_score,total_accounts,active_accounts,payment_history_pct,credit_utilisation_pct,derogatory_marks,hard_inquiries_6m,oldest_account_yrs,total_credit_limit,outstanding_balance,missed_payments_12m
BUR0016085,APP013867,Experian,2024-04-28,629,14,1,94.0,62.5,0,4,12.1,1486000.0,303900.0,0
BUR0016086,APP013868,Equifax,2023-06-23,896,5,4,72.2,75.3,0,4,7.7,696000.0,237100.0,0
BUR0016087,APP013868,CIBIL,2024-06-12,900,14,8,61.3,59.2,0,3,18.8,862000.0,433600.0,1
BUR0016088,APP013869,CIBIL,2023-08-09,888,2,1,90.5,63.5,-3,3,5.6,1466000.0,311300.0,1
BUR0016089,APP013870,CIBIL,2022-07-19,497,13,5,85.6,80.3,0,3,10.5,1064000.0,394100.0,0
BUR0016090,APP013870,CRIF,2023-06-19,495,16,7,92.6,48.4,1,8,12.3,1202000.0,104600.0,1
BUR0016091,APP013870,Equifax,2023-10-01,493,11,8,95.6,53.0,1,2,17.7,211000.0,65100.0,0
BUR0016092,APP013871,Equifax,2022-03-18,786,11,0,63.8,2.9,-2,3,9.9,1718000.0,157000.0,1
BUR0016093,APP013872,Equifax,2022-08-12,720,17,5,70.2,41.7,1,8,3.4,871000.0,377900.0,3
BUR0016094,APP013873,Experian,2022-06-12,588,4,9,82.3,86.3,4,0,16.8,390000.0,209200.0,0
BUR0016095,APP013874,Experian,2023-02-03,715,8,3,97.3,11.3,4,3,6.0,233000.0,92400.0,0
BUR0016096,APP013874,Equifax,2023-08-14,739,9,1,87.3,54.4,0,4,16.2,1815000.0,227700.0,0
BUR0016097,APP013874,CRIF,2024-01-02,751,10,10,97.8,15.3,0,1,6.7,1456000.0,291200.0,0
BUR0016098,APP013876,CRIF,2023-10-07,640,19,9,64.6,17.4,1,4,4.9,1496000.0,361400.0,0
BUR0016099,APP013878,CIBIL,2023-05-23,677,2,6,64.0,41.8,0,1,15.0,1358000.0,241600.0,2
BUR0016100,APP013878,Equifax,2023-11-13,651,11,3,81.1,46.7,0,1,14.8,635000.0,49200.0,0
BUR0016101,APP013878,CRIF,2024-03-01,636,13,1,76.3,67.5,0,4,14.8,1631000.0,264400.0,0
BUR0016102,APP013879,CRIF,2023-11-19,791,14,8,66.9,17.9,2,1,9.4,1938000.0,211800.0,0
BUR0016103,APP013879,CRIF,2024-03-31,778,15,0,87.8,14.3,1,1,10.6,733000.0,490800.0,1
BUR0016104,APP013881,Experian,2023-09-18,463,3,8,91.1,75.3,1,4,0.7,322000.0,390100.0,2
BUR0016105,APP013883,CIBIL,2024-04-03,483,20,0,77.6,83.6,1,4,7.8,586000.0,259300.0,1
BUR0016106,APP013884,Equifax,2023-04-27,894,3,1,63.5,71.8,0,0,17.0,1398000.0,308200.0,1
BUR0016107,APP013884,Equifax,2023-12-27,891,9,4,88.3,15.2,1,0,15.2,1468000.0,113400.0,0
BUR0016108,APP013885,Experian,2022-04-08,720,6,2,90.2,91.5,0,3,8.9,998000.0,39500.0,1
BUR0016109,APP013885,CRIF,2022-10-08,700,10,6,142.3,71.4,0,2,19.6,1442000.0,491400.0,0
BUR0016110,APP013886,CRIF,2023-05-06,709,12,2,89.6,12.5,1,0,1.6,1174000.0,377700.0,2
BUR0016111,APP013886,CIBIL,2024-04-18,733,16,3,98.3,60.2,0,7,19.7,931000.0,319100.0,0
BUR0016112,APP013887,CRIF,2022-10-25,464,15,3,89.3,28.4,0,6,17.7,951000.0,101200.0,4
BUR0016113,APP013888,CIBIL,2022-01-07,480,18,4,68.1,26.1,4,8,0.5,1193000.0,8100.0,1
BUR0016114,APP013889,CRIF,2022-01-03,846,18,1,89.9,5.8,2,2,11.9,155000.0,354200.0,1
BUR0016115,APP013889,CIBIL,2022-05-03,839,4,1,80.6,54.6,2,6,12.9,158000.0,206400.0,5
BUR0016116,APP013890,Experian,2022-11-18,591,2,2,76.1,64.6,3,1,17.6,1449000.0,159800.0,0
BUR0016117,APP013892,Equifax,2024-06-03,771,7,0,86.7,36.4,1,1,12.0,308000.0,415100.0,3
BUR0016118,APP013893,CIBIL,2024-01-08,579,16,5,86.1,24.6,2,7,3.8,988000.0,335800.0,1
BUR0016119,APP013894,CRIF,2024-02-08,440,20,8,64.7,37.1,0,1,10.2,1738000.0,43100.0,5
BUR0016120,APP013895,CIBIL,2023-01-03,611,2,5,85.9,19.9,0,0,18.0,1596000.0,2600.0,0
BUR0016121,APP013897,Experian,2024-01-02,577,6,4,78.7,86.0,0,2,11.7,728000.0,488100.0,0
BUR0016122,APP013899,CRIF,2023-02-21,594,11,9,69.9,9.7,0,1,3.2,1356000.0,465500.0,0
BUR0016123,APP013899,Equifax,2023-06-23,568,4,5,95.4,92.3,1,4,0.7,1042000.0,402900.0,0
BUR0016124,APP013901,CRIF,2023-09-05,809,1,1,63.5,43.0,2,1,16.0,578000.0,344200.0,0
BUR0016125,APP013901,Equifax,2024-06-19,839,18,3,99.2,35.5,3,3,10.0,206000.0,303200.0,0
BUR0016126,APP013902,CIBIL,2022-10-09,494,1,3,76.8,52.2,0,5,1.3,105000.0,132749.8432425533,4
BUR0016127,APP013902,Equifax,2023-03-12,516,12,4,65.2,37.0,2,8,8.9,1394000.0,380500.0,4
BUR0016128,APP013903,CRIF,2023-06-30,691,2,3,83.9,21.6,0,7,11.3,1317000.0,17200.0,1
BUR0016129,APP013903,Equifax,2023-11-03,688,15,0,62.6,6.8,-3,4,5.4,727000.0,251800.0,0
BUR0016130,APP013906,CIBIL,2023-09-09,847,13,4,75.4,6.5,1,0,14.1,1454000.0,42200.0,2
BUR0016131,APP013907,CIBIL,2022-12-22,571,4,2,76.5,68.5,1,6,18.3,1027000.0,427200.0,0
BUR0016132,APP013907,CIBIL,2023-05-11,554,5,4,87.2,1.9,0,7,8.8,399000.0,321000.0,1
BUR0016133,APP013907,CRIF,2023-12-11,541,15,3,85.2,69.4,0,8,8.5,1123000.0,372600.0,0
BUR0016134,APP013908,CIBIL,2022-11-06,453,8,5,78.7,87.4,0,8,14.4,1252000.0,268400.0,0
BUR0016135,APP013910,Equifax,2024-02-28,860,11,4,98.5,79.5,4,6,12.8,269000.0,413000.0,0
BUR0016136,APP013912,Experian,2023-11-04,510,3,7,90.3,91.9,4,8,15.6,599000.0,192100.0,0
BUR0016137,APP013913,CIBIL,2023-11-16,591,5,10,63.1,67.2,0,5,5.3,1065000.0,44800.0,4
BUR0016138,APP013914,CRIF,2023-11-20,877,11,8,62.6,186.5,2,6,7.1,183000.0,394700.0,0
BUR0016139,APP013914,Equifax,2024-06-12,859,4,10,85.8,13.8,0,7,1.1,1231000.0,355100.0,0
BUR0016140,APP013915,CRIF,2024-01-19,428,14,5,97.9,16.2,-1,6,2.2,323000.0,492100.0,2
BUR0016141,APP013915,CIBIL,2024-06-30,446,7,9,87.3,64.3,1,1,18.6,433000.0,313500.0,2
BUR0016142,APP013916,Experian,2022-10-22,797,1,5,82.1,7.3,2,6,2.7,1980000.0,270400.0,0
BUR0016143,APP013916,CRIF,2023-01-27,793,9,1,80.2,43.9,0,3,5.0,623000.0,78200.0,0
BUR0016144,APP013916,CRIF,2023-06-22,776,3,8,86.4,1.8,3,7,7.5,131000.0,176094.92472265902,1
BUR0016145,APP013917,Experian,2022-07-15,451,19,10,71.2,47.8,2,1,17.0,484000.0,191600.0,0
BUR0016146,APP013917,CRIF,,464,13,2,62.3,23.4,0,2,9.6,826000.0,866990.4246982401,2
BUR0016147,APP013918,CIBIL,2024-05-13,899,5,8,60.2,35.9,2,4,6.1,1229000.0,178800.0,0
BUR0016148,APP013919,CRIF,2023-09-25,402,11,3,82.2,26.6,1,0,17.3,1892000.0,191000.0,0
BUR0016149,APP013919,CIBIL,2024-03-13,377,1,6,90.1,27.2,0,2,8.8,243000.0,229100.0,2
BUR0016150,APP013920,Experian,2023-11-13,452,1,2,64.2,19.1,0,7,8.7,1615000.0,135700.0,3
BUR0016151,APP013920,Experian,2024-05-05,475,14,17,66.5,61.4,0,5,18.4,1884000.0,311100.0,0
BUR0016152,APP013922,CRIF,2023-06-19,583,17,8,99.7,34.8,1,6,9.7,1565000.0,267700.0,0
BUR0016153,APP013922,CRIF,2023-11-13,582,1,4,67.9,69.3,0,6,14.6,1103000.0,151000.0,0
BUR0016154,APP013923,CIBIL,2022-02-04,792,12,8,148.5,85.7,2,7,0.8,395000.0,315900.0,2
BUR0016155,APP013924,Experian,2024-03-24,678,10,4,98.3,77.2,0,4,13.4,1682000.0,218100.0,1
BUR0016156,APP013925,CRIF,2022-11-19,456,3,0,88.1,3.5,0,5,5.1,928000.0,126400.0,0
BUR0016157,APP013925,CRIF,2023-03-12,466,5,7,97.3,62.0,0,5,6.6,232000.0,491800.0,0
BUR0016158,APP013926,CIBIL,2023-08-11,783,3,4,80.4,44.0,1,6,10.0,540000.0,232300.0,0
BUR0016159,APP013926,CRIF,2024-03-01,753,19,1,91.2,65.4,0,3,15.9,1208000.0,363900.0,3
BUR0016160,APP013928,CIBIL,2022-08-10,668,2,3,82.2,87.4,0,4,7.8,711000.0,181700.0,2
BUR0016161,APP013929,CIBIL,2023-07-03,447,5,3,94.4,18.8,2,7,3.8,815000.0,486900.0,0
BUR0016162,APP013929,CRIF,2024-05-04,454,12,9,74.9,36.6,0,1,19.7,1236000.0,413600.0,1
BUR0016163,APP013930,CIBIL,2022-07-22,726,17,9,84.1,26.7,0,7,18.7,630000.0,304500.0,0
BUR0016164,APP013930,Experian,2023-04-19,742,5,4,89.7,87.0,1,5,18.2,1006000.0,188700.0,2
BUR0016165,APP013931,CRIF,2024-05-10,415,10,1,80.1,28.9,3,6,6.8,1999000.0,386300.0,0
BUR0016166,APP013932,Equifax,2022-03-23,669,8,10,75.5,87.2,0,6,12.7,761000.0,408100.0,2
BUR0016167,APP013932,Experian,2023-02-12,694,18,2,81.8,78.1,4,8,1.5,979000.0,345800.0,0
BUR0016168,APP013934,Experian,2024-06-28,755,19,6,75.3,89.2,0,6,5.5,86000.0,227900.0,0
BUR0016169,APP013935,CIBIL,2024-04-30,771,15,5,82.3,58.8,1,8,13.8,1436000.0,1472697.246013943,2
BUR0016170,APP013936,Equifax,2024-03-09,591,5,1,65.7,57.2,1,5,14.7,979000.0,372300.0,0
BUR0016171,APP013937,CRIF,2024-06-18,428,13,3,61.4,74.9,2,7,12.3,416000.0,255400.0,1
BUR0016172,APP013938,CIBIL,2022-02-24,617,3,1,81.0,55.4,0,8,13.4,1523000.0,453600.0,1
BUR0016173,APP013940,Equifax,2023-12-20,581,5,1,99.9,44.7,0,5,4.7,1905000.0,336800.0,0
BUR0016174,APP013941,CIBIL,2022-02-03,770,16,1,65.2,47.6,0,3,19.7,1891000.0,482200.0,1
BUR0016175,APP013941,CRIF,2022-12-28,750,12,0,79.3,94.1,1,0,10.6,598000.0,200300.0,0
BUR0016176,APP013941,Experian,2023-12-28,756,20,10,88.6,85.6,0,8,19.1,243000.0,412300.0,0
BUR0016177,APP013942,Equifax,2022-02-26,690,3,7,78.7,87.9,1,6,12.8,651000.0,444700.0,1
BUR0016178,APP013942,Experian,2022-11-03,708,17,1,70.4,73.4,0,0,11.7,835000.0,241200.0,2
BUR0016179,APP013942,CIBIL,2023-01-30,735,18,7,93.4,74.7,2,7,8.1,811000.0,147000.0,0
BUR0016180,APP013944,CIBIL,2023-03-27,510,11,2,64.9,12.1,0,3,12.5,440000.0,81300.0,2
BUR0016181,APP013944,Experian,2023-09-09,513,6,2,92.8,9.6,0,1,10.0,1127000.0,123200.0,1
BUR0016182,APP013945,Equifax,2023-03-30,612,14,9,93.7,7.4,2,1,18.2,1975000.0,66600.0,0
BUR0016183,APP013946,Experian,2022-08-21,530,4,3,96.1,83.8,0,2,16.4,504000.0,424900.0,1
BUR0016184,APP013946,CIBIL,2023-05-10,546,6,5,71.5,84.3,1,4,15.8,1514000.0,168200.0,4
BUR0016185,APP013946,CRIF,2023-07-12,561,8,4,83.4,37.2,2,7,9.5,303000.0,340900.0,0
BUR0016186,APP013952,Equifax,2023-12-07,698,14,4,61.6,37.6,4,0,17.4,59000.0,226900.0,1
BUR0016187,APP013953,CRIF,2023-07-10,578,11,5,84.2,51.1,0,6,15.2,1000000.0,348000.0,0
BUR0016188,APP013954,CIBIL,2024-02-08,533,19,1,95.1,42.8,3,3,2.8,1384000.0,366400.0,2
BUR0016189,APP013956,CRIF,2023-08-04,749,6,6,96.4,75.4,0,3,3.8,1898000.0,388000.0,1
BUR0016190,APP013956,CRIF,2024-03-02,720,19,2,71.7,32.0,3,0,2.7,1970000.0,364700.0,2
BUR0016191,APP013957,CIBIL,2023-03-01,654,10,5,83.7,3.0,1,5,12.8,1665000.0,363200.0,1
BUR0016192,APP013957,CIBIL,2023-05-20,670,19,0,97.9,79.5,0,1,13.3,1324000.0,391000.0,1
BUR0016193,APP013959,CIBIL,2023-03-12,841,19,8,70.7,15.9,1,5,3.6,524000.0,480600.0,0
BUR0016194,APP013959,CRIF,2023-09-11,823,15,4,69.5,26.0,1,4,7.4,1816000.0,253500.0,0
BUR0016195,APP013959,Experian,2024-04-09,831,16,10,86.8,71.9,1,0,4.5,1931000.0,423500.0,2
BUR0016196,APP013960,Equifax,2022-01-28,530,4,10,92.5,46.9,0,7,2.4,641000.0,232900.0,0
BUR0016197,APP013960,Experian,2022-11-21,509,11,5,64.1,60.1,3,0,17.5,342000.0,9900.0,3
BUR0016198,APP013960,Experian,2023-02-24,495,15,9,78.0,11.4,0,0,18.8,904000.0,342500.0,0
BUR0016199,APP013961,CRIF,2023-05-22,754,2,7,92.0,87.1,0,7,2.3,315000.0,399900.0,1
BUR0016200,APP013961,CRIF,2023-12-27,783,13,5,97.8,81.6,1,1,1.5,482000.0,437200.0,0
BUR0016201,APP013963,Experian,2023-06-26,530,5,6,75.4,31.6,0,8,18.6,1256000.0,437500.0,0
BUR0016202,APP013964,CIBIL,2024-06-03,676,4,0,85.8,66.9,0,0,13.1,770000.0,96800.0,5
BUR0016203,APP013965,CIBIL,2022-09-03,865,3,7,92.1,22.3,0,4,1.0,341000.0,339800.0,4
BUR0016204,APP013966,Equifax,2022-11-20,477,14,9,92.7,60.5,0,0,10.1,1506000.0,193500.0,0
BUR0016205,APP013967,Equifax,2023-07-11,477,4,10,63.0,13.7,1,0,2.5,1614000.0,197600.0,0
BUR0016206,APP013967,CRIF,2024-02-15,448,9,6,72.1,50.7,1,8,17.2,352000.0,482000.0,0
BUR0016207,APP013968,Experian,2022-07-17,486,18,3,68.4,81.8,1,5,13.4,988000.0,160300.0,0
BUR0016208,APP013968,Experian,2022-11-21,514,15,3,75.3,94.2,1,7,18.1,1785000.0,213600.0,4
BUR0016209,APP013968,CIBIL,2023-10-06,512,13,9,94.0,58.0,0,1,10.3,973000.0,499100.0,2
BUR0016210,APP013969,Equifax,2022-02-22,587,12,5,96.3,33.3,0,7,12.7,913000.0,431600.0,0
BUR0016211,APP013969,CRIF,2022-12-04,608,12,3,88.1,80.7,0,8,13.6,905000.0,467800.0,0
BUR0016212,APP013969,CRIF,2023-05-26,615,12,4,84.1,35.1,0,4,3.4,360000.0,73400.0,0
BUR0016213,APP013970,CRIF,2023-09-07,757,6,5,99.5,23.6,2,2,8.5,422000.0,378200.0,0
BUR0016214,APP013971,CRIF,2023-09-01,835,9,5,80.4,42.1,0,5,4.6,1550000.0,209300.0,0
BUR0016215,APP013971,CIBIL,2024-04-17,836,13,4,77.9,48.7,1,5,0.5,1775000.0,319500.0,4
BUR0016216,APP013972,Equifax,2024-05-16,798,3,7,90.4,54.8,-3,8,6.0,1252000.0,289400.0,2
BUR0016217,APP013975,Equifax,2022-10-25,789,1,4,95.0,22.2,4,3,3.9,1899000.0,55300.0,0
BUR0016218,APP013975,Equifax,2023-04-14,796,15,1,65.4,50.4,0,8,7.3,104000.0,34400.0,0
BUR0016219,APP013975,CRIF,2023-07-18,780,11,10,71.9,88.5,2,2,8.3,1460000.0,356600.0,0
BUR0016220,APP013977,CIBIL,2024-05-11,865,10,2,87.4,63.6,0,3,16.2,1797000.0,384300.0,0
BUR0016221,APP013978,CIBIL,2022-06-19,842,7,1,79.8,41.9,2,5,4.5,1267000.0,345400.0,0
BUR0016222,APP013978,CIBIL,2023-04-24,866,6,1,87.5,50.9,0,2,7.4,608000.0,178400.0,1
BUR0016223,APP013981,Experian,2023-01-26,-300,2,7,92.3,49.5,3,4,2.1,541000.0,138000.0,1
BUR0016224,APP013981,CRIF,2023-03-29,836,10,5,92.9,30.8,1,2,0.9,585000.0,28400.0,1
BUR0016225,APP013982,Equifax,2023-11-29,700,6,4,94.3,5.9,0,8,11.5,194000.0,200900.0,2
BUR0016226,APP013982,CIBIL,2024-04-18,688,18,3,92.3,63.5,1,8,10.5,1255000.0,476300.0,2
BUR0016227,APP013984,Equifax,2023-10-22,497,6,7,73.8,52.4,1,4,11.1,798000.0,27100.0,4
BUR0016228,APP013985,Experian,2022-10-30,527,2,4,65.7,30.1,1,2,18.7,832000.0,337100.0,0
BUR0016229,APP013985,Experian,2023-03-05,551,11,0,68.6,55.5,0,0,14.1,1103000.0,37800.0,0
BUR0016230,APP013986,CRIF,2022-12-20,530,2,8,74.2,33.6,1,8,18.8,187000.0,239400.0,2
BUR0016231,APP013987,Equifax,2024-06-17,516,18,10,73.6,87.8,0,3,7.7,74000.0,113600.0,2
BUR0016232,APP013988,CRIF,2023-11-09,490,19,7,75.9,77.0,0,8,16.6,495000.0,431000.0,2
BUR0016233,APP013989,CIBIL,2024-02-07,490,17,0,97.1,9.5,1,7,5.2,1669000.0,479500.0,0
BUR0016234,APP013989,CRIF,2024-04-29,484,16,4,60.1,76.2,2,8,14.8,1102000.0,480700.0,0
BUR0016235,APP013992,CIBIL,2024-05-30,804,6,6,69.4,64.6,0,4,10.4,1456000.0,219000.0,2
BUR0016236,APP013993,CRIF,2024-03-05,543,4,0,63.0,10.8,1,3,4.4,65000.0,251700.0,0
BUR0016237,APP013995,Equifax,2023-03-20,656,19,7,66.3,32.4,0,7,0.7,855000.0,64400.0,0
BUR0016238,APP013995,CIBIL,2023-08-19,673,19,10,97.2,61.9,0,7,18.6,1940000.0,401100.0,1
BUR0016239,APP013996,Experian,2023-08-27,778,5,3,91.5,42.8,0,2,2.1,1452000.0,307900.0,1
BUR0016240,APP013996,CRIF,2023-10-26,802,2,5,83.1,37.9,0,6,7.8,563000.0,6000.0,0
BUR0016241,APP013997,CIBIL,2024-04-10,688,5,5,66.0,3.7,1,0,12.5,1449000.0,348600.0,0
BUR0016242,APP013999,Experian,2022-01-27,610,7,1,62.1,20.0,1,3,12.8,319000.0,1800.0,0
BUR0016243,APP013999,Equifax,2022-09-18,620,15,0,70.3,94.5,0,4,17.2,1134000.0,113600.0,1
BUR0016244,APP014000,CRIF,2022-05-24,683,5,10,96.4,55.2,0,3,2.4,1174000.0,469700.0,0
BUR0016245,APP014001,CRIF,2023-05-07,791,11,9,80.8,20.3,3,2,1.4,1480000.0,16100.0,1
BUR0016246,APP014001,Experian,2023-12-16,784,8,9,84.1,93.5,2,3,1.1,810000.0,253300.0,2
BUR0016247,APP014003,Equifax,2022-05-16,814,1,6,83.3,39.9,0,7,15.2,1383000.0,243000.0,3
BUR0016248,APP014003,Experian,2022-12-27,827,18,1,76.9,18.8,3,5,11.1,1191000.0,176600.0,3
BUR0016249,APP014004,CIBIL,2022-10-11,545,18,7,94.0,26.5,0,4,5.9,1564000.0,1598253.252345485,0
BUR0016250,APP014007,CRIF,2024-03-19,884,12,0,74.2,15.4,1,7,10.4,1229000.0,36700.0,0
BUR0016251,APP014009,CIBIL,2023-08-28,808,5,4,98.1,4.2,1,5,6.8,1867000.0,93400.0,0
BUR0016252,APP014010,CRIF,2023-03-26,758,14,2,98.7,40.9,0,6,3.8,950000.0,26400.0,4
BUR0016253,APP014011,CRIF,2023-09-26,795,9,7,68.0,53.3,1,0,0.7,50000.0,6600.0,1
BUR0016254,APP014011,CIBIL,2024-03-04,807,12,6,97.2,42.9,0,7,11.9,477000.0,498900.0,0
BUR0016255,APP014012,Experian,2022-12-31,542,19,4,71.9,4.5,0,7,6.8,251000.0,106800.0,0
BUR0016256,APP014013,CIBIL,2023-07-30,781,14,6,90.2,107.1,1,8,1.7,1162000.0,349400.0,0
BUR0016257,APP014015,CIBIL,2024-03-19,700,11,5,131.6,23.0,0,0,5.8,1711000.0,301300.0,1
BUR0016258,APP014016,CRIF,2022-10-02,731,18,6,90.7,2.1,4,6,15.7,552000.0,299800.0,0
BUR0016259,APP014018,Experian,2023-07-16,519,12,0,90.7,46.0,0,2,11.0,862000.0,138600.0,0
BUR0016260,APP014020,CIBIL,2024-04-29,418,20,9,91.9,39.4,2,4,1.0,1885000.0,452900.0,1
BUR0016261,APP014021,CIBIL,2022-10-16,564,4,5,76.0,78.8,0,4,17.6,1548000.0,178300.0,0
BUR0016262,APP014023,Experian,2024-02-22,491,11,9,74.2,43.9,0,7,4.3,1648000.0,426900.0,1
BUR0016263,APP014024,Experian,2023-04-18,503,15,8,71.4,28.9,0,6,15.6,277000.0,171700.0,5
BUR0016264,APP014026,Experian,2024-05-02,687,17,5,67.5,86.9,0,5,2.4,1795000.0,63100.0,0
BUR0016265,APP014027,CIBIL,2022-12-24,783,18,6,97.4,17.8,1,8,14.1,1632000.0,161400.0,0
BUR0016266,APP014028,cibil,2023-10-05,432,9,2,89.4,46.1,1,0,2.9,1707000.0,171600.0,0
BUR0016267,APP014028,CRIF,2023-12-12,451,1,5,66.5,81.7,0,3,11.2,975000.0,294900.0,4
BUR0016268,APP014029,CIBIL,2023-12-22,832,1,3,76.3,75.9,0,5,15.2,604000.0,422900.0,1
BUR0016269,APP014030,Experian,2022-06-20,765,17,6,87.8,91.6,0,3,19.3,1508000.0,452700.0,0
BUR0016270,APP014030,CRIF,2023-04-28,793,3,6,81.1,44.2,0,2,8.0,1491000.0,161700.0,2
BUR0016271,APP014031,CRIF,2023-05-22,721,6,3,97.6,51.4,1,5,20.0,1167000.0,309000.0,3
BUR0016272,APP014031,CIBIL,2023-11-23,721,15,7,96.0,59.7,0,7,13.9,72000.0,298400.0,0
BUR0016273,APP014031,Experian,2024-03-13,740,13,1,63.1,77.6,0,3,1.5,488000.0,100200.0,0
BUR0016274,APP014032,CRIF,2023-01-16,526,10,2,96.8,30.5,0,3,11.3,1011000.0,444900.0,1
BUR0016275,APP014032,Experian,2023-12-12,513,13,5,91.9,56.2,2,8,4.7,1678000.0,358400.0,0
BUR0016276,APP014033,Experian,2022-08-26,643,11,9,74.4,41.7,0,4,8.6,323000.0,165000.0,1
BUR0016277,APP014033,Equifax,2023-03-01,632,14,8,75.0,72.0,0,3,9.6,878000.0,230700.0,0
BUR0016278,APP014034,Experian,2023-01-26,716,17,5,98.3,71.0,0,4,12.1,1432000.0,448300.0,3
BUR0016279,APP014034,CIBIL,2023-08-21,727,9,13,61.7,67.5,1,0,8.9,1008000.0,483300.0,0
BUR0016280,APP014036,CRIF,2023-07-05,591,20,4,86.0,203.0,3,5,15.9,1551000.0,403300.0,0
BUR0016281,APP014036,CRIF,2023-12-15,604,9,0,79.9,56.3,1,8,18.5,1893000.0,441700.0,0
BUR0016282,APP014037,CIBIL,2023-02-07,559,13,1,72.0,2.6,0,2,6.0,1597000.0,10400.0,5
BUR0016283,APP014037,CRIF,2023-08-24,578,17,0,66.3,86.2,1,2,7.1,463000.0,347000.0,0
BUR0016284,APP014039,Equifax,2022-11-13,607,4,9,60.2,59.1,2,2,8.9,610000.0,96800.0,0
BUR0016285,APP014039,Equifax,2023-03-29,622,20,4,62.3,66.5,1,8,6.8,1744000.0,191700.0,4
BUR0016286,APP014040,Experian,2024-06-21,821,11,0,79.8,4.5,0,7,11.9,172000.0,414100.0,0
BUR0016287,APP014041,CIBIL,2022-11-23,400,7,0,81.5,67.0,2,5,13.7,933000.0,32300.0,3
BUR0016288,APP014041,CIBIL,2023-06-24,422,15,20,82.0,65.1,1,8,7.3,89000.0,193700.0,1
BUR0016289,APP014041,CRIF,,410,8,1,99.1,78.5,0,5,7.2,1958000.0,234200.0,1
BUR0016290,APP014042,CRIF,2022-04-17,485,16,7,79.4,52.2,1,8,15.1,1572000.0,46100.0,2
BUR0016291,APP014043,CRIF,2023-07-18,874,5,0,84.6,42.4,3,7,12.9,121000.0,700.0,0
BUR0016292,APP014044,CIBIL,2023-12-26,466,14,6,91.9,52.9,1,2,11.1,1811000.0,238000.0,2
BUR0016293,APP014045,Equifax,2022-10-04,480,6,5,60.8,37.0,1,4,0.5,1427000.0,357900.0,0
BUR0016294,APP014046,Experian,2023-01-17,417,9,9,80.0,80.1,0,2,12.4,611000.0,209500.0,3
BUR0016295,APP014046,Equifax,2023-12-20,405,8,5,97.5,74.9,0,1,15.6,693000.0,96200.0,2
BUR0016296,APP014047,Equifax,2024-03-27,832,4,10,76.6,43.1,1,0,2.8,1118000.0,292000.0,0
BUR0016297,APP014049,Equifax,2024-05-23,701,13,5,74.8,36.9,0,0,6.3,1797000.0,381100.0,1
BUR0016298,APP014050,Experian,2022-04-25,812,10,1,61.6,4.0,1,7,12.8,1985000.0,472200.0,0
BUR0016299,APP014051,Equifax,2023-07-04,677,10,8,91.3,71.1,1,7,1.2,51000.0,321600.0,0
BUR0016300,APP014052,Experian,2023-06-09,607,13,6,64.9,84.4,0,5,15.9,950000.0,409200.0,2
BUR0016301,APP014052,CRIF,2024-04-06,636,7,1,94.8,20.1,1,4,17.7,1465000.0,212600.0,0
BUR0016302,APP014053,CIBIL,2024-02-25,736,16,7,69.4,120.3,0,6,9.9,542000.0,424100.0,0
BUR0016303,APP014054,Equifax,2022-09-09,822,12,2,62.3,53.6,1,7,2.6,825000.0,431600.0,0
BUR0016304,APP014054,CIBIL,2023-01-23,818,11,7,69.6,24.3,1,3,4.4,1051000.0,12600.0,0
BUR0016305,APP014055,CIBIL,2023-09-23,737,1,0,99.2,87.4,0,0,10.8,1216000.0,118500.0,4
BUR0016306,APP014056,Equifax,2022-01-30,429,9,7,84.1,70.1,3,6,17.6,1303000.0,487300.0,1
BUR0016307,APP014057,CIBIL,2023-03-26,607,2,5,90.7,62.1,2,7,19.8,1633000.0,37700.0,2
BUR0016308,APP014058,Equifax,2023-02-13,757,9,3,61.0,92.6,0,4,1.9,1045000.0,59400.0,1
BUR0016309,APP014058,Experian,2023-08-15,769,1,2,86.7,83.6,1,7,1.4,1933000.0,1945843.0039196312,0
BUR0016310,APP014058,Equifax,2023-10-25,793,15,5,60.8,80.3,1,2,5.2,1405000.0,490500.0,2
BUR0016311,APP014059,CRIF,2022-03-08,629,8,0,62.6,76.8,1,3,13.3,1928000.0,330500.0,0
BUR0016312,APP014059,CRIF,2022-07-16,642,3,6,61.9,4.6,0,3,14.7,1094000.0,248200.0,3
BUR0016313,APP014059,Equifax,2023-05-22,625,15,7,63.6,12.7,0,5,13.0,1258000.0,70500.0,0
BUR0016314,APP014060,Equifax,2023-01-27,561,18,4,94.2,25.2,0,3,8.3,280000.0,351000.0,1
BUR0016315,APP014060,Equifax,2023-06-06,579,7,2,65.9,46.3,0,5,16.1,1449000.0,324300.0,0
BUR0016316,APP014061,CRIF,2022-06-27,403,16,9,99.5,94.5,0,5,19.7,1917000.0,173500.0,0
BUR0016317,APP014063,CIBIL,2024-03-31,698,13,2,92.7,77.9,0,7,8.0,287000.0,125800.0,5
BUR0016318,APP014065,Experian,2022-07-19,806,20,7,88.6,6.5,-2,3,19.7,1965000.0,311000.0,0
BUR0016319,APP014067,CRIF,2023-08-28,720,13,6,92.7,8.0,0,3,11.2,933000.0,280600.0,0
BUR0016320,APP014067,Equifax,2024-05-23,744,20,8,94.5,24.1,1,4,17.5,140000.0,485800.0,0
