application_id,applicant_id,application_date,product_type,loan_purpose,loan_amount,declared_income,employment_type,employer_category,credit_score,debt_to_income,interest_rate,decision,decision_date,loan_tenure_months,city,age
LNA0018299,APP014416,2024-06-12,Personal Loan,Education,364000.0,159858.0,Salaried,Manufacturing,593,4.8,19.55,Declined,2024-06-16,60,Hyderabad,40
LNA0018300,APP014417,2023-06-01,Credit Card,Personal,575000.0,22621.0,Business Owner,Startup,855,51.8,12.35,Approved,2023-06-06,240,Chennai,65
LNA0018301,APP014417,2024-04-27,Auto Loan,Education,4977000.0,20256.0,Business Owner,Startup,855,448.8,13.3,Approved,2024-05-07,240,Chennai,65
LNA0018302,APP014418,2022-10-04,Personal Loan,Education,90000.0,160678.0,Freelancer,FMCG,672,0.9,18.4,Approved,2022-10-11,12,Ahmedabad,64
LNA0018303,APP014419,17/06/2022,Auto Loan,Medical,75000.0,56464.0,Salaried,Retail,880,2.4,13.27,Declined,2022-06-22,240,Ahmedabad,22
LNA0018304,APP014420,2023-04-26,Personal Loan,Vehicle,889000.0,31486.0,Retired,IT Company,446,44.3,22.74,Declined,2023-05-02,48,Chennai,51
LNA0018305,APP014421,2022-09-16,Business Loan,Vehicle,377000.0,27183.0,Salaried,IT Company,605,23.0,17.22,Declined,2022-09-30,180,Hyderabad,30
LNA0018306,APP014422,2023-08-24,Credit Card,Personal,626000.0,46244.0,Business Owner,Healthcare,304,26.8,25.53,Declined,2023-09-07,60,Hyderabad,56
LNA0018307,APP014423,2022-06-15,Personal Loan,Medical,198000.0,160677.0,Freelancer,Manufacturing,672,2.4,18.07,Approved,2022-06-22,84,Ahmedabad,49
LNA0018308,APP014424,2023-06-08,Home Loan,Medical,4932000.0,28943.0,Salaried,FMCG,879,364.2,12.87,Approved,2023-06-18,36,Hyderabad,35
LNA0018309,APP014425,2024-05-06,Home Loan,Business,173000.0,25076.0,Salaried,FMCG,406,10.6,22.77,Declined,2024-05-11,84,Mumbai,33
LNA0018310,APP014426,2022-11-24,Business Loan,Home Purchase,847000.0,49071.0,Salaried,Healthcare,644,29.5,17.46,Declined,2022-11-29,24,Mumbai,28
LNA0018311,APP014427,2024-05-03,Business Loan,Debt Consolidation,270000.0,217839.0,Salaried,Startup,702,194.35527717931407,17.01,Approved,2024-05-16,240,Delhi,36
LNA0018312,APP014428,2022-06-02,Personal Loan,Medical,3178000.0,52450.0,Retired,Retail,413,112.8,22.77,Declined,2022-06-06,120,Bangalore,47
LNA0018313,APP014428,2022-09-28,Auto Loan,Personal,744000.0,45235.0,Retired,Retail,413,26.4,23.32,Declined,2022-10-03,240,Bangalore,47
LNA0018314,APP014429,2024-06-13,Home Loan,Personal,105000.0,199766.0,Freelancer,Retail,829,1.0,14.56,Approved,2024-06-17,60,Ahmedabad,48
LNA0018315,APP014430,2022-05-01,Home Loan,Medical,187000.0,29653.0,Business Owner,Telecom,584,10.2,17.74,Declined,2022-05-15,60,Mumbai,63
LNA0018316,APP014431,2024-04-28,Personal Loan,Debt Consolidation,718000.0,93121.0,Salaried,Retail,345,15.0,22.69,Declined,2024-05-08,12,Ahmedabad,44
LNA0018317,APP014432,2023-10-25,Business Loan,Medical,132000.0,133505.0,Freelancer,Education,467,1.9,22.01,Declined,2023-11-07,240,Bangalore,64
LNA0018318,APP014432,2024-05-05,Business Loan,Business,186000.0,108565.0,Freelancer,Education,999,2.6,22.08,Declined,2024-05-17,48,Bangalore,64
LNA0018319,APP014433,2023-11-24,Auto Loan,Medical,2388000.0,268421.0,Freelancer,Telecom,423,18.0,21.62,Declined,2023-12-05,84,Chennai,62
LNA0018320,APP014434,2022-02-18,Personal Loan,Home Purchase,165000.0,123044.0,Salaried,IT Company,876,2.3,13.89,Approved,2022-02-23,180,Hyderabad,37
LNA0018321,APP014435,2022-04-14,Auto Loan,Debt Consolidation,52000.0,22206.0,Business Owner,IT Company,364,4.1,22.24,Pending,2022-04-27,24,Pune,21
LNA0018322,APP014436,2022-08-23,Auto Loan,Vehicle,466000.0,40886.0,Unemployed,Retail,733,23.6,17.0,Declined,2022-08-27,180,Bangalore,31
LNA0018323,APP014437,2022-02-14,Business Loan,Home Purchase,779000.0,34113.0,Self-Employed,Healthcare,727,42.0,14.57,Declined,2022-02-26,12,Chennai,64
LNA0018324,APP014438,2024-01-19,Business Loan,Home Purchase,92000.0,65429.0,Business Owner,Manufacturing,617,2.5,16.84,Declined,2024-01-22,60,Ahmedabad,57
LNA0018325,APP014438,2024-06-07,Auto Loan,Vehicle,144000.0,79607.0,Business Owner,Manufacturing,617,3.9,17.74,Pending,2024-06-08,48,Ahmedabad,57
LNA0018326,APP014439,2024-05-28,Personal Loan,Medical,889000.0,81919.0,Salaried,FMCG,884,22.2,11.42,Approved,2024-05-29,180,Ahmedabad,49
LNA0018327,APP014440,2022-05-03,Home Loan,Vehicle,94000.0,46061.0,Salaried,PSU Bank,686,4.0,16.42,Approved,2022-05-08,24,Chennai,42
LNA0018328,APP014441,2024-05-21,Credit Card,Medical,948000.0,43389.0,Salaried,Government,647,35.4,18.83,Declined,2024-06-04,120,Bangalore,60
LNA0018329,APP014442,2022-02-20,Credit Card,Home Purchase,183000.0,26066.0,Self-Employed,Government,533,12.7,20.5,Declined,2022-02-24,48,Bangalore,49
LNA0018330,APP014442,2022-09-22,Credit Card,Vehicle,53000.0,31177.0,Self-Employed,Government,533,3.7,19.03,Declined,2022-09-23,240,Bangalore,49
LNA0018331,APP014442,2023-02-12,Personal Loan,Education,847000.0,28184.0,Self-Employed,Government,533,58.8,20.24,Approved,2023-02-17,240,Bangalore,49
LNA0018332,APP014443,2022/03/24,Personal Loan,Business,688000.0,36867.0,Salaried,Telecom,371,28.1,22.01,Declined,2022-03-27,240,Chennai,48
LNA0018333,APP014444,2022-10-03,Auto Loan,Vehicle,3352000.0,480166.0,Salaried,PSU Bank,667,11.6,17.32,Approved,2022-10-15,36,Delhi,43
LNA0018334,APP014445,2023-04-21,Business Loan,Home Purchase,140000.0,67258.0,Self-Employed,Healthcare,849,4.3,14.66,Approved,2023-05-01,60,Bangalore,31
LNA0018335,APP014446,2023-07-11,Home Loan,Vehicle,833000.0,61716.0,Salaried,FMCG,477,21.1,21.83,Declined,2023-07-18,48,Bangalore,34
LNA0018336,APP014447,2023-02-22,Credit Card,Home Purchase,197000.0,25177.0,Business Owner,FMCG,642,15.0,18.45,Withdrawn,2023-02-25,180,Mumbai,36
LNA0018337,APP014448,2022-10-10,Business Loan,Vehicle,962000.0,23460.0,Salaried,IT Company,462,66.3,20.14,Declined,2022-10-16,180,Bangalore,46
LNA0018338,APP014449,2023-08-12,Credit Card,Personal,129000.0,58182.0,Freelancer,Manufacturing,828,4.1,14.93,Approved,2023-08-23,48,Delhi,50
LNA0018339,APP014449,2024-01-10,Auto Loan,Vehicle,-69000.0,59985.0,Freelancer,Manufacturing,828,2.2,12.77,Approved,2024-01-17,60,Delhi,50
LNA0018340,APP014450,2022-03-14,Credit Card,Medical,515000.0,64159.0,Salaried,IT Company,751,15.9,16.54,Approved,2022-03-16,48,Bangalore,41
LNA0018341,APP014451,2024-01-30,Business Loan,Home Purchase,202000.0,52079.0,Salaried,Manufacturing,487,7.8,21.58,Withdrawn,2024-02-06,84,Kolkata,53
LNA0018342,APP014452,2024-06-25,Home Loan,Education,797000.0,182853.0,Retired,Government,707,7.6,17.85,Pending,2024-07-08,24,Pune,53
LNA0018343,APP014453,2024-04-23,Credit Card,Personal,491000.0,35868.0,Salaried,Education,781,27.8,16.04,Approved,2024-05-03,48,Delhi,27
LNA0018344,APP014454,2023-05-25,Auto Loan,Medical,112000.0,26746.0,Retired,IT Company,739,7.4,16.95,Approved,2023-06-04,84,Kolkata,50
LNA0018345,APP014454,2024-04-10,Credit Card,Vehicle,955000.0,32705.0,Retired,IT Company,739,63.2,14.87,Approved,2024-04-21,60,Kolkata,50
LNA0018346,APP014455,2023-02-26,Business Loan,Home Purchase,139000.0,15492.0,Business Owner,Startup,514,14.3,19.65,Declined,2023-03-11,240,Mumbai,45
LNA0018347,APP014456,2022-08-07,Home Loan,Debt Consolidation,66000.0,48496.0,Freelancer,PSU Bank,470,2.3,21.32,Declined,2022-08-14,24,Delhi,50
LNA0018348,APP014457,2024-06-02,Home Loan,Home Purchase,171000.0,69537.0,Salaried,Government,639,4.5,17.93,Declined,2024-06-12,24,Bangalore,37
LNA0018349,APP014458,2023-03-27,Credit Card,Education,190000.0,366774.0,Salaried,FMCG,398,0.8,22.07,Declined,2023-04-06,12,Mumbai,51
LNA0018350,APP014459,2022-09-08,Credit Card,Personal,190000.0,38258.0,Self-Employed,Healthcare,427,8.1,22.01,Approved,2022-09-14,120,Mumbai,56
LNA0018351,APP014459,2022-11-27,Personal Loan,Education,4154000.0,39299.0,Self-Employed,Healthcare,427,177.4,23.1,Declined,2022-12-05,36,Mumbai,56
LNA0018352,APP014459,2023-08-29,Home Loan,Debt Consolidation,201000.0,35540.0,Self-Employed,Healthcare,427,8.6,21.84,Declined,2023-09-11,180,Mumbai,56
LNA0018353,APP014460,2024-04-29,Auto Loan,Debt Consolidation,595000.0,261760.0,Retired,Government,351,4.2,22.87,Withdrawn,2024-05-09,36,Chennai,30
LNA0018354,APP014461,2022-12-07,Business Loan,Business,3628000.0,51726.0,Self-Employed,IT Company,894,110.6,13.22,Approved,2022-12-12,240,Kolkata,33
LNA0018355,APP014462,2022-07-20,Auto Loan,Medical,864000.0,114824.0,Salaried,PSU Bank,610,15.8,17.26,Pending,2022-07-22,24,Chennai,64
LNA0018356,APP014462,2022-11-23,Home Loan,Personal,189000.0,105346.0,Salaried,PSU Bank,610,3.5,19.44,Withdrawn,2022-12-03,240,Chennai,64
LNA0018357,APP014463,2022-09-20,Personal Loan,Vehicle,52000.0,53009.0,Salaried,IT Company,745,1.8,14.94,Approved,2022-10-03,60,Pune,48
LNA0018358,APP014464,2023-04-17,Personal Loan,Vehicle,173000.0,80456.0,Salaried,Healthcare,588,4.4,18.71,Declined,2023-04-27,120,Pune,28
LNA0018359,APP014465,2022-08-08,Personal Loan,Personal,2043000.0,46646.0,Salaried,PSU Bank,870,87.9,14.19,Withdrawn,2022-08-11,120,Chennai,37
LNA0018360,APP014465,2022-12-23,Auto Loan,Education,695000.0,36700.0,Salaried,PSU Bank,870,29.9,13.83,Withdrawn,2023-01-02,48,Chennai,37
LNA0018361,APP014466,2023-01-17,Home Loan,Business,390000.0,45182.0,Self-Employed,Manufacturing,670,15.4,17.78,Declined,2023-01-30,12,Delhi,43
LNA0018362,APP014467,2024-01-03,Personal Loan,Personal,1153000.0,27331.0,Salaried,Manufacturing,416,80.1,23.19,Declined,2024-01-04,240,Hyderabad,44
LNA0018363,APP014468,2022-05-10,Credit Card,Education,81000.0,33054.0,Self-Employed,Startup,731,5.3,16.95,Declined,2022-05-12,24,Kolkata,50
LNA0018364,APP014469,2022-04-26,Business Loan,Business,485000.0,493607.0,Buisness Owner,FMCG,569,2.1,18.28,Declined,2022-05-05,84,Pune,48
LNA0018365,APP014470,2023-09-21,Home Loan,Medical,368000.0,34076.0,Salaried,Retail,541,21.1,19.46,Declined,2023-09-25,120,Delhi,58
LNA0018366,APP014471,2023-10-20,Home Loan,Vehicle,74000.0,21675.0,Unemployed,PSU Bank,894,5.5,12.71,Approved,2023-10-22,12,Hyderabad,32
LNA0018367,APP014472,2023-12-17,Business Loan,Personal,145000.0,24500.0,Salaried,Education,417,9.3,22.97,Declined,2023-12-31,180,Bangalore,26
LNA0018368,APP014473,2024-04-30,Credit Card,Personal,134000.0,35286.0,Business Owner,Government,810,6.4,12.84,Approved,2024-05-12,24,Bangalore,47
LNA0018369,APP014474,2023-01-27,Home Loan,Personal,751000.0,46000.0,Retired,Education,352,29.4,24.47,Declined,2023-02-09,24,Bangalore,58
LNA0018370,APP014475,2023-09-18,Home Loan,Personal,66000.0,50550.0,Salaried,Retail,691,2.3,17.09,Declined,2023-09-30,180,Bangalore,53
LNA0018371,APP014476,2024-05-01,Personal Loan,Home Purchase,76000.0,196399.0,Self-Employed,Telecom,574,0.8,17.76,Declined,2024-05-03,24,Chennai,30
LNA0018372,APP014477,2023-10-02,Personal Loan,Debt Consolidation,865000.0,412065.0,Salaried,Healthcare,531,3.3,18.92,Declined,2023-10-10,36,Delhi,26
LNA0018373,APP014478,2022-11-01,Business Loan,Education,57000.0,16381.0,Salaried,Retail,702,5.4,17.85,Withdrawn,2022-11-12,12,Mumbai,41
LNA0018374,APP014479,2023-08-05,Auto Loan,Home Purchase,91000.0,19286.0,Salaried,Manufacturing,750,7.6,15.79,Pending,2023-08-06,84,Chennai,39
LNA0018375,APP014479,2024-05-23,Business Loan,Medical,194000.0,18617.0,Salaried,Manufacturing,750,16.3,16.76,Approved,2024-05-31,48,Chennai,39
LNA0018376,APP014480,2023-07-29,Personal Loan,Vehicle,4044000.0,43392.0,Salaried,Telecom,650,118.77989320308124,17.56,Approved,2023-08-11,60,Chennai,24
LNA0018377,APP014481,2022-03-31,Business Loan,Medical,123000.0,199303.0,Salaried,Startup,711,1.2,14.81,Approved,2022-04-07,180,Ahmedabad,53
LNA0018378,APP014481,2022-11-29,Home Loan,Education,72000.0,159994.0,Salaried,Startup,711,0.7,16.98,Pending,2022-12-03,60,Ahmedabad,53
LNA0018379,APP014482,2024-01-22,Auto Loan,Vehicle,136000.0,26548.0,Retired,IT Company,862,10.5,14.63,Approved,2024-01-31,120,Pune,35
LNA0018380,APP014483,2023-02-01,Credit Card,Vehicle,530000.0,71773.0,Self-Employed,Startup,652,12.4,18.82,Pending,2023-02-06,180,Chennai,58
LNA0018381,APP014483,2023-10-23,Business Loan,Debt Consolidation,155000.0,90934.0,Self-Employed,Startup,652,3.6,18.37,Withdrawn,2023-10-25,48,Chennai,58
LNA0018382,APP014483,2024-03-31,Personal Loan,Education,100000.0,83816.0,Self-Employed,Startup,652,2.3,16.77,Withdrawn,2024-04-13,12,Chennai,58
LNA0018383,APP014484,2023-08-18,Credit Card,Medical,78000.0,64606.0,Retired,Healthcare,810,2.3,13.45,Withdrawn,2023-08-30,240,Delhi,39
LNA0018384,APP014484,2023-10-13,Credit Card,Medical,449000.0,63038.0,Retired,Healthcare,810,13.3,15.22,Approved,2023-10-15,180,Delhi,39
LNA0018385,APP014485,2024-05-15,Credit Card,Debt Consolidation,846000.0,172456.0,Salaried,Education,898,9.7,13.44,Declined,2024-05-24,36,Kolkata,48
LNA0018386,APP014486,2023-05-26,Personal Loan,Personal,656000.0,218885.0,Freelancer,Manufacturing,586,6.4,19.43,Declined,2023-06-06,240,Hyderabad,32
LNA0018387,APP014487,2023-02-15,Business Loan,Vehicle,-128000.0,19566.0,Retired,Government,829,11.7,13.76,Approved,2023-02-20,180,Mumbai,49
LNA0018388,APP014488,2022-08-20,Auto Loan,Home Purchase,88000.0,26019.0,Freelancer,IT Company,458,6.5,20.95,Declined,2022-08-29,240,Delhi,24
LNA0018389,APP014488,2023-02-04,Auto Loan,Debt Consolidation,377000.0,,Freelancer,IT Company,458,27.6,21.23,Declined,2023-02-10,12,Delhi,24
LNA0018390,APP014489,2023-11-18,Credit Card,Business,678000.0,83081.0,Self-Employed,Telecom,743,13.7,15.77,Approved,2023-11-24,24,Kolkata,56
LNA0018391,APP014490,2022-04-29,Credit Card,Personal,757000.0,34897.0,Freelancer,FMCG,515,43.5,20.88,Withdrawn,2022-05-07,36,Mumbai,35
LNA0018392,APP014491,2023-03-15,Home Loan,Education,73000.0,38494.0,Retired,Manufacturing,857,3.1,13.25,Declined,2023-03-22,36,Hyderabad,22
LNA0018393,APP014492,2024-02-09,Personal Loan,Debt Consolidation,1543000.0,525090.0,Business Owner,Retail,644,5.6,18.67,Declined,2024-02-06,48,Mumbai,53
LNA0018394,APP014493,2023-06-21,Auto Loan,Home Purchase,606000.0,164952.0,Self-Employed,Healthcare,747,7.8,14.37,Approved,2023-07-04,12,Delhi,49
LNA0018395,APP014493,2023-08-17,Home Loan,Debt Consolidation,3136000.0,141051.0,Self-Employed,Healthcare,747,40.5,16.14,Approved,2023-08-23,12,Delhi,49
LNA0018396,APP014493,2024-01-17,Personal Loan,Business,108000.0,144599.0,Self-Employed,Healthcare,747,1.4,14.61,Approved,2024-01-23,36,Delhi,49
LNA0018397,APP014494,2024-06-29,Personal Loan,Medical,63000.0,66912.0,Freelancer,Telecom,680,1.5,17.6,Approved,2024-07-07,12,Mumbai,44
LNA0018398,APP014495,2023-03-09,Personal Loan,Business,99000.0,23008.0,Salaried,Government,1200,8.9,15.7,Approved,2023-03-23,240,Delhi,37
LNA0018399,APP014495,2023-04-14,Business Loan,Home Purchase,108000.0,17606.0,Salaried,Government,806,9.7,13.84,Approved,2023-04-19,240,Delhi,37
LNA0018400,APP014496,2023-04-19,Auto Loan,Business,182000.0,52855.0,Self-Employed,FMCG,657,6.2,16.19,Approved,2023-04-20,240,Bangalore,50
LNA0018401,APP014497,2022-05-23,Credit Card,Education,819000.0,186862.0,Freelancer,Retail,456,8.3,20.18,Declined,2022-05-27,12,Mumbai,58
LNA0018402,APP014497,2022-12-26,Personal Loan,Home Purchase,376000.0,185138.0,Freelancer,Retail,456,3.8,20.96,Declined,2023-01-08,48,Mumbai,58
LNA0018403,APP014498,2022-06-10,Home Loan,Home Purchase,134000.0,61249.0,Salaried,IT Company,759,3.5,15.59,Withdrawn,2022-06-15,12,Ahmedabad,31
LNA0018404,APP014498,2023-01-18,Business Loan,Vehicle,2217000.0,71649.0,Salaried,IT Company,759,58.4,14.78,Approved,2023-01-26,24,Ahmedabad,31
LNA0018405,APP014499,2022-09-02,Auto Loan,Personal,1187000.0,143906.0,Salaried,Government,699,12.9,16.11,Pending,2022-09-10,180,Pune,35
LNA0018406,APP014500,2023-05-15,Personal Loan,Business,4009000.0,41418.0,Salaried,Government,319,149.1,24.63,Declined,2023-05-24,120,Pune,58
LNA0018407,APP014501,2022-11-10,Personal Loan,Business,1299000.0,45193.0,Salaried,Healthcare,579,55.6,19.58,Pending,2022-11-15,60,Bangalore,55
LNA0018408,APP014502,2022-10-26,Personal Loan,Business,665000.0,21552.0,Salaried,Healthcare,552,59.4,19.95,Declined,2022-11-05,84,Hyderabad,30
LNA0018409,APP014503,2023-02-03,Personal Loan,Home Purchase,541000.0,31371.0,Salaried,FMCG,636,32.8,18.97,Declined,2023-02-16,36,Pune,51
LNA0018410,APP014503,2023-07-10,Personal Loan,Debt Consolidation,71000.0,28901.0,Salaried,FMCG,636,4.3,17.27,Declined,2023-07-24,24,Pune,51
LNA0018411,APP014504,2023-04-04,Credit Card,Medical,73000.0,48506.0,Salaried,Healthcare,836,2.4,14.47,Approved,2023-04-05,60,Delhi,38
LNA0018412,APP014505,2022-06-21,Home Loan,Education,199000.0,33167.0,Business Owner,Healthcare,500,13.0,20.42,Declined,2022-06-23,240,Mumbai,44
LNA0018413,APP014505,2022-09-26,Personal Loan,Debt Consolidation,82000.0,26577.0,Business Owner,Healthcare,500,5.3,19.54,Declined,2022-10-01,48,Mumbai,44
LNA0018414,APP014506,2024-01-21,Home Loan,Medical,185000.0,90139.0,Unemployed,IT Company,820,4.4,14.4,Approved,2024-01-23,36,Chennai,23
LNA0018415,APP014507,2023-12-30,Home Loan,Home Purchase,438000.0,31131.0,Salaried,FMCG,610,29.8,17.2,Declined,2024-01-03,48,Bangalore,42
LNA0018416,APP014507,2024-03-21,Auto Loan,Medical,160000.0,27728.0,Salaried,FMCG,610,10.9,18.42,Approved,2024-03-27,24,Bangalore,42
LNA0018417,APP014508,2024-04-27,Auto Loan,Education,94000.0,40617.0,Self-Employed,Telecom,574,4.9,19.97,Declined,2024-04-25,120,Ahmedabad,49
LNA0018418,APP014509,2023-08-12,Home Loan,Business,184000.0,40447.0,Business Owner,Manufacturing,383,9.6,24.2,Declined,2023-08-19,24,Mumbai,47
LNA0018419,APP014510,2023-03-04,Personal Loan,Home Purchase,58000.0,167682.0,Business Owner,Healthcare,355,0.6,23.81,Declined,2023-03-06,60,Pune,46
LNA0018420,APP014511,2023-12-20,Home Loan,Personal,814000.0,16274.0,Salaried,Government,514,76.7,20.88,Declined,2023-12-30,24,Bangalore,55
LNA0018421,APP014512,2022-07-27,Business Loan,Education,59000.0,68357.0,Self-Employed,Healthcare,561,1.7,20.64,Pending,2022-08-04,120,Bangalore,34
LNA0018422,APP014513,2024-04-15,Auto Loan,Education,159000.0,99213.0,Salaried,Healthcare,-1,3.3,16.2,Withdrawn,2024-04-26,60,Bangalore,33
LNA0018423,APP014514,2023-11-16,Home Loan,Home Purchase,2150000.0,279476.0,Salaried,Healthcare,879,14.2,11.63,Approved,2023-11-28,180,Delhi,61
LNA0018424,APP014515,2024-04-18,Credit Card,Personal,671000.0,52341.0,Salaried,IT Company,884,24.2,11.96,Approved,2024-04-28,60,Mumbai,47
LNA0018425,APP014516,2022-09-27,Home Loan,Personal,189000.0,137624.0,Salaried,PSU Bank,837,2.2,12.52,Approved,2022-10-03,24,Hyderabad,29
LNA0018426,APP014517,2022-04-11,Business Loan,Business,594000.0,26463.0,Self-Employed,PSU Bank,549,38.1,18.86,Withdrawn,2022-04-20,84,Bangalore,23
LNA0018427,APP014518,2023-02-16,Home Loan,Business,3527000.0,20529.0,Salaried,PSU Bank,550,289.4,18.91,Declined,2023-02-22,48,Chennai,44
LNA0018428,APP014518,2023-07-24,Home Loan,Business,865000.0,22132.0,Salaried,PSU Bank,550,71.0,19.67,Declined,2023-07-30,60,Chennai,44
LNA0018429,APP014519,,Credit Card,Vehicle,558000.0,54371.0,Salaried,Government,380,22.0,23.11,Declined,2022-10-02,180,Hyderabad,56
LNA0018430,APP014519,2023-09-07,Auto Loan,Business,3672000.0,45743.0,Salaried,Government,380,144.6,22.45,Pending,2023-09-20,180,Hyderabad,56
LNA0018431,APP014520,2022-10-29,Business Loan,Education,2207000.0,63477.0,Salaried,Retail,603,74.8,18.06,Declined,2022-11-05,36,Delhi,56
LNA0018432,APP014521,2022-04-10,Home Loan,Home Purchase,658000.0,104463.0,Salaried,Government,513,11.4,21.11,Declined,2022-04-20,60,Pune,60
LNA0018433,APP014522,2023-02-14,Home Loan,Debt Consolidation,942000.0,143179.0,Salaried,Telecom,781,9.9,14.5,Approved,2023-02-23,60,Delhi,22
LNA0018434,APP014523,2022-12-15,Credit Card,Education,306000.0,22314.0,Self-Employed,IT Company,702,24.9,16.97,Approved,2022-12-16,84,Ahmedabad,31
LNA0018435,APP014524,2023-08-22,Business Loan,Vehicle,692000.0,34753.0,Self-Employed,FMCG,896,39.9,12.28,Approved,2023-08-26,36,Ahmedabad,48
LNA0018436,APP014525,2022-02-01,Personal Loan,Business,153000.0,55295.0,Salaried,PSU Bank,603,4.9,17.29,Pending,2022-02-11,84,Delhi,33
LNA0018437,APP014526,2022-08-06,Business Loan,Vehicle,100000.0,40668.0,Business Owner,Government,814,4.0,13.82,Approved,2022-08-14,36,Bangalore,45
LNA0018438,APP014526,2023-06-15,Home Loan,Vehicle,852000.0,44889.0,Business Owner,Government,814,34.1,14.01,Pending,2023-06-24,24,Bangalore,45
LNA0018439,APP014527,2023-08-07,Auto Loan,Personal,182000.0,0.0,Salaried,Government,472,9.3,21.48,Declined,2023-08-14,60,Kolkata,57
LNA0018440,APP014528,2023-07-14,Home Loan,Debt Consolidation,948000.0,,Salaried,Retail,801,17.9,13.55,Withdrawn,2023-07-15,180,Pune,31
LNA0018441,APP014528,2024-03-22,Auto Loan,Vehicle,1719000.0,0.0,Salaried,Retail,801,32.5,13.02,Approved,2024-03-25,24,Pune,31
LNA0018442,APP014529,2024-01-25,Personal Loan,Business,3743000.0,56711.0,Self-Employed,Manufacturing,377,106.2,22.23,Declined,2024-02-08,240,Kolkata,63
LNA0018443,APP014530,2022-01-01,Auto Loan,Education,905000.0,30552.0,Salaried,IT Company,879,58.2,11.58,Approved,2022-01-06,36,Delhi,37
LNA0018444,APP014531,2024-06-23,Auto Loan,Vehicle,89000.0,52394.0,Retired,Retail,-1,2.6,14.85,Approved,2024-07-06,84,Ahmedabad,28
LNA0018445,APP014532,2022-03-28,Personal Loan,Home Purchase,397000.0,166326.0,Retired,PSU Bank,511,3.7,18.91,Declined,2022-04-07,240,Ahmedabad,21
LNA0018446,APP014533,2023-02-17,Auto Loan,Home Purchase,901000.0,43673.0,Business Owner,Government,866,38.3,12.7,Declined,2023-02-19,12,Mumbai,24
LNA0018447,APP014534,2023-01-22,Auto Loan,Debt Consolidation,3425000.0,29372.0,Self-Employed,Startup,375,179.5,22.24,Declined,2023-01-27,12,Kolkata,26
LNA0018448,APP014534,2023-10-27,Credit Card,Education,116000.0,30878.0,Self-Employed,Startup,375,6.1,22.9,Pending,2023-11-03,48,Kolkata,26
LNA0018449,APP014535,2022-06-29,Business Loan,Personal,261000.0,148462.0,Salaried,FMCG,573,3.3,19.99,Declined,2022-07-05,24,Hyderabad,49
