alt_record_id,applicant_id,record_date,utility_payments_12m,utility_on_time_pct,rental_payments_12m,rental_on_time_pct,telecom_payments_12m,telecom_on_time_pct,mobile_money_txn_count,mobile_money_avg_balance,rent_amount_monthly,months_at_address,alt_score
ALT003452,APP011918,2023-06-14,3,54.4,1,59.6,5,54.3,199,24997.05,9885.0,50,534.0
ALT003453,APP011921,2022-06-16,7,64.1,9,47.2,5,57.5,80,44062.79,47847.0,33,529.0
ALT003454,APP011932,2023-06-02,5,62.1,1,86.8,9,64.1,50,26593.26,22961.0,105,541.0
ALT003455,APP011936,2022-08-25,11,53.1,10,57.4,6,50.1,13,42579.7,36847.0,70,379.0
ALT003456,APP011943,2024-01-10,8,57.6,0,98.6,6,69.2,101,45876.35,18653.0,23,707.0
ALT003457,APP011945,2023-06-13,0,74.7,6,64.4,3,89.7,175,19586.37,31584.0,46,800.0
ALT003458,APP011947,2022-08-03,5,52.7,6,43.9,5,93.1,85,20973.86,8386.0,78,592.0
ALT003459,APP011948,2022-06-16,0,92.0,9,44.5,12,93.3,151,37689.87,43158.0,41,361.0
ALT003460,APP011953,2022-06-21,8,69.7,5,64.2,4,81.5,162,12860.53,13724.0,72,360.0
ALT003461,APP011954,2023-11-02,5,64.9,12,88.8,9,87.7,73,33418.29,47100.0,116,691.0
ALT003462,APP011958,2024-05-22,9,78.6,3,65.5,3,88.4,36,11664.03,17384.0,40,810.0
ALT003463,APP011962,2024-02-04,11,70.7,5,94.2,4,50.3,53,22682.8,40918.0,58,360.0
ALT003464,APP011981,2023-09-18,6,99.8,5,46.6,10,54.1,115,45903.65,40317.0,40,690.0
ALT003465,APP011983,2023-02-01,11,98.5,5,90.9,3,80.8,22,44391.04,9748.0,28,821.0
ALT003466,APP011989,2022-04-29,2,122.5,12,78.9,10,91.7,10,32186.61,4142.0,47,829.0
ALT003467,APP011990,2022-04-23,1,69.9,6,73.4,5,73.1,73,5498.97,47064.0,27,659.0
ALT003468,APP011994,2023-04-01,11,63.6,3,63.6,5,72.5,32,27830.71,42445.0,63,446.0
ALT003469,APP012002,2024-02-09,0,98.3,1,90.3,9,57.3,71,21959.31,38528.0,78,486.0
ALT003470,APP012003,2023-05-01,9,78.8,9,73.5,0,71.2,2,28111.86,39012.0,119,483.0
ALT003471,APP012008,2023-10-26,0,98.0,5,89.8,12,92.2,170,12519.05,21150.0,15,798.0
ALT003472,APP012010,2023-09-02,21,57.2,12,40.1,11,88.4,53,11984.5,46507.0,18,760.0
ALT003473,APP012012,2022-08-23,2,80.2,7,50.1,11,64.1,68,689.8,44409.0,80,638.0
ALT003474,APP012024,2022-04-02,3,53.4,9,40.6,8,88.9,117,25453.29,26209.0,119,790.0
ALT003475,APP012026,2022-05-18,10,81.1,7,43.7,8,51.4,58,25788.2,6874.0,13,377.0
ALT003476,APP012031,2022-11-08,2,148.1,1,92.9,1,62.9,123,43605.28,33622.0,89,645.0
ALT003477,APP012033,2023-06-26,7,50.2,8,54.2,7,51.0,121,16524.01,3087.0,12,847.0
ALT003478,APP012034,2022-03-26,3,53.8,8,74.2,8,55.1,83,30101.15,47525.0,115,512.0
ALT003479,APP012035,2023-10-29,7,59.7,0,51.8,1,78.6,78,32665.01,45209.0,20,619.0
ALT003480,APP012036,2022-12-22,7,68.4,7,78.6,8,57.7,34,42879.97,40768.0,99,705.0
ALT003481,APP012037,2022-08-07,2,66.4,4,67.6,3,51.3,171,6385.94,21070.0,44,714.0
ALT003482,APP012039,2023-05-19,5,82.1,7,57.3,1,87.4,177,18023.45,3722.0,57,332.0
ALT003483,APP012041,2022-04-05,3,56.0,4,83.2,9,51.5,172,48010.27,24027.0,78,381.0
ALT003484,APP012047,2022-04-26,1,51.2,1,46.8,12,89.8,108,39447.56,10910.0,119,580.0
ALT003485,APP012050,2022-10-12,7,136.7,7,51.2,0,52.4,87,31992.14,35838.0,92,704.0
ALT003486,APP012055,2024-06-17,0,60.1,1,47.9,5,83.1,24,45486.37,44586.0,67,393.0
ALT003487,APP012056,2024-06-18,6,72.8,10,62.7,10,80.5,63,40721.95,12906.0,50,350.0
ALT003488,APP012063,2022-03-02,9,52.8,2,47.2,9,60.3,23,29460.41,24059.0,93,804.0
ALT003489,APP012065,2024-03-10,0,99.4,10,65.3,11,81.6,138,44379.2,42904.0,5,616.0
ALT003490,APP012068,,0,88.8,12,61.6,5,80.0,173,28600.06,47707.0,20,385.0
ALT003491,APP012071,2022-08-05,9,85.2,8,43.3,10,59.3,46,23002.04,11245.0,7,422.0
ALT003492,APP012073,2023-06-27,0,60.0,8,83.7,6,96.7,94,32616.87,3320.0,71,687.0
ALT003493,APP012077,2023-11-26,11,97.6,0,97.4,4,57.2,200,2889.82,9704.0,1,513.0
ALT003494,APP012079,2022-12-23,12,63.1,4,40.8,2,53.6,21,14022.57,0.0,47,307.0
ALT003495,APP012080,2023-06-14,5,80.3,0,40.3,1,82.0,146,18854.29,5023.0,60,719.0
ALT003496,APP012083,2022-02-21,19,82.2,6,91.3,2,65.0,10,46088.77,33522.0,3,482.0
ALT003497,APP012099,2024-02-21,3,83.4,8,73.2,7,66.7,122,42640.97,32938.0,75,745.0
ALT003498,APP012100,2022-05-10,13,61.8,6,77.4,0,69.7,71,1485.01,44682.0,87,816.0
ALT003499,APP012103,2024-02-03,1,87.7,12,91.8,4,51.1,64,8400.97,42679.0,19,647.0
ALT003500,APP012105,2023-07-21,1,52.3,10,86.5,3,88.5,9,36402.73,18356.0,75,629.0
ALT003501,APP012106,2024-04-24,4,95.3,3,64.5,12,56.5,52,38590.06,10186.0,96,521.0
ALT003502,APP012114,2023-11-14,4,51.4,0,57.2,10,71.6,126,14670.64,19837.0,19,759.0
ALT003503,APP012117,2022-12-15,8,51.0,0,76.9,3,62.4,64,15095.05,12242.0,22,717.0
ALT003504,APP012120,2023-09-16,1,82.4,5,89.3,7,83.1,121,10891.94,16798.0,20,520.0
ALT003505,APP012122,2023-11-18,0,96.2,5,55.7,6,97.5,138,2919.47,26513.0,11,440.0
ALT003506,APP012123,2023-05-07,5,58.8,1,84.3,5,91.5,93,41512.44,24336.0,16,579.0
ALT003507,APP012124,2023-10-22,10,57.4,4,92.7,3,57.8,135,5625.15,5572.0,90,702.0
ALT003508,APP012125,2022-04-15,0,81.0,2,73.0,8,80.0,160,32393.95,27339.0,32,380.0
ALT003509,APP012128,2022-09-03,5,65.6,6,71.5,3,83.4,74,11666.21,49112.0,119,689.0
ALT003510,APP012131,2022-11-14,9,78.4,12,90.3,4,85.2,153,15447.79,6008.0,85,-100.0
ALT003511,APP012134,2023-11-07,12,54.7,4,72.6,0,83.6,110,26586.07,24751.0,101,829.0
ALT003512,APP012136,2023-05-01,0,89.4,11,42.5,3,76.2,111,6219.82,25542.0,103,481.0
ALT003513,APP012142,2024-05-02,3,53.1,0,73.0,3,79.9,69,21164.46,3358.0,114,473.0
ALT003514,APP012143,2023-07-04,8,82.5,7,69.2,7,96.7,40,20497.05,22857.0,103,411.0
ALT003515,APP012147,2023-01-01,9,92.7,6,59.7,5,75.5,112,44754.01,38798.0,48,638.0
ALT003516,APP012148,2022-05-06,8,75.4,5,97.8,12,50.8,7,233.93,22835.0,47,728.0
ALT003517,APP012149,2023-08-18,12,83.6,5,99.7,7,88.7,191,31900.88,20693.0,86,829.0
ALT003518,APP012154,2023-01-19,15,73.5,5,47.3,10,99.6,38,17497.7,32973.0,70,789.0
ALT003519,APP012160,2022-03-26,10,58.9,3,94.7,3,56.0,120,6198.93,41314.0,57,558.0
ALT003520,APP012161,2023-09-02,2,71.4,6,66.1,5,76.5,76,48640.92,30349.0,118,686.0
ALT003521,APP012168,2024-03-13,7,51.4,4,66.9,0,57.0,180,36915.99,28785.0,-3,585.0
ALT003522,APP012170,2023-06-24,1,66.4,5,54.4,3,58.5,8,18621.48,25442.0,45,621.0
ALT003523,APP012172,2024-05-10,1,83.6,12,64.5,11,95.4,149,45311.83,49520.0,42,370.0
ALT003524,APP012182,2024-01-01,6,87.4,6,87.2,7,88.7,63,25541.83,3936.0,40,364.0
ALT003525,APP012183,2022-05-24,8,69.3,2,61.6,6,82.7,113,48106.78,38818.0,6,757.0
ALT003526,APP012184,2024-05-26,4,64.3,5,80.0,10,80.7,113,46977.11,26972.0,17,717.0
ALT003527,APP012185,2022-03-20,1,98.6,7,48.6,0,87.0,125,24049.18,46364.0,13,592.0
ALT003528,APP012189,2024-04-30,3,88.2,8,70.6,7,51.9,113,47227.5,32793.0,11,755.0
ALT003529,APP012190,2023-08-11,2,68.9,5,79.2,9,60.1,16,11801.32,7564.0,11,724.0
ALT003530,APP012191,2022-06-09,9,74.3,2,83.6,12,73.1,155,25264.08,36456.0,9,688.0
ALT003531,APP012193,2022-02-10,5,94.5,9,68.7,1,89.8,162,44439.55,5042.0,8,397.0
ALT003532,APP012198,2024-05-06,1,98.1,9,81.6,4,69.1,157,26439.44,8237.0,73,380.0
ALT003533,APP012200,2023-02-17,19,51.4,3,73.5,2,94.4,159,18674.31,49353.0,36,538.0
ALT003534,APP012201,2023-10-12,8,76.3,7,46.3,3,89.6,144,12441.65,8366.0,15,492.0
ALT003535,APP012204,2022-10-26,0,89.7,11,50.1,7,94.9,126,16475.67,46972.0,86,538.0
ALT003536,APP012208,2023-10-24,5,93.5,5,79.5,12,50.3,146,43679.88,3840.0,35,741.0
ALT003537,APP012209,2024-02-08,12,92.5,7,50.6,10,84.1,77,49054.66,3246.0,85,485.0
ALT003538,APP012218,2023-12-20,3,123.3,5,50.6,0,62.6,44,27148.22,5010.0,70,808.0
ALT003539,APP012220,2022-05-20,12,96.4,12,56.3,12,83.9,20,2688.32,10925.0,35,403.0
ALT003540,APP012222,2024-03-04,11,79.0,3,89.7,1,61.1,191,17354.81,32552.0,33,698.0
ALT003541,APP012227,2024-01-03,23,89.3,3,88.9,6,90.0,173,37046.23,45051.0,90,493.0
ALT003542,APP012229,2023-07-01,7,69.0,4,89.9,7,88.2,96,4997.72,49071.0,58,778.0
ALT003543,APP012230,2023-11-26,3,79.9,6,69.3,8,88.7,57,29735.45,27071.0,6,457.0
ALT003544,APP012233,2024-01-05,4,84.2,9,46.5,9,79.6,81,22119.45,7904.0,103,698.0
ALT003545,APP012236,2022-10-01,10,70.9,10,60.6,11,90.6,149,15545.26,12691.0,47,452.0
ALT003546,APP012244,2024-06-15,3,60.2,6,43.6,12,77.4,121,37750.62,16995.0,32,726.0
ALT003547,APP012246,2023-12-13,4,87.6,10,41.4,10,68.4,19,27951.48,48734.0,98,456.0
ALT003548,APP012253,2024-04-17,7,97.7,12,41.4,12,58.7,69,10967.92,45833.0,26,365.0
ALT003549,APP012261,2023-05-23,2,52.9,11,60.7,3,92.0,156,42892.97,19398.0,68,800.0
ALT003550,APP012262,2023-02-11,11,84.3,5,95.9,1,99.4,194,33055.42,41239.0,25,563.0
ALT003551,APP012265,2023-09-15,8,84.5,12,66.5,8,80.7,63,43808.32,7953.0,100,587.0
ALT003552,APP012266,2022-04-23,7,68.2,2,58.9,11,93.5,83,36996.69,48136.0,69,420.0
ALT003553,APP012269,2022-06-24,5,67.2,6,81.1,12,98.8,178,23625.67,13715.0,17,305.0
ALT003554,APP012276,2022-06-10,2,52.5,5,42.5,3,50.8,145,438.61,34208.0,27,785.0
ALT003555,APP012281,2022-11-17,9,86.4,12,70.8,9,66.5,130,29150.59,46079.0,95,817.0
ALT003556,APP012282,2022-08-03,7,70.4,3,99.8,4,67.1,183,18985.69,31844.0,83,445.0
ALT003557,APP012283,2023-02-27,6,81.6,9,96.1,10,65.0,136,33395.27,29760.0,18,818.0
ALT003558,APP012284,2023-12-04,6,73.8,10,72.5,2,64.7,179,32059.4,17965.0,91,684.0
ALT003559,APP012286,2023-01-28,5,63.9,11,82.8,1,52.0,103,19474.05,17059.0,107,839.0
ALT003560,APP012292,2023-06-26,10,84.1,0,57.0,10,72.1,48,16760.08,35199.0,91,468.0
ALT003561,APP012294,2023-12-29,3,87.6,0,82.5,5,63.0,181,19359.01,15115.0,32,476.0
ALT003562,APP012296,2022-10-31,1,83.0,9,70.4,6,82.9,175,949.48,3625.0,100,495.0
ALT003563,APP012297,2022-04-17,5,73.1,4,85.7,7,91.6,6,10566.06,10877.0,74,643.0
ALT003564,APP012302,2023-01-09,12,63.5,8,40.8,8,73.6,16,35524.02,35976.0,19,815.0
ALT003565,APP012303,2023-05-16,10,90.8,3,84.9,2,86.2,165,2228.25,42764.0,115,636.0
ALT003566,APP012305,2023-03-14,7,71.0,8,70.5,10,57.8,123,25741.09,13771.0,19,486.0
ALT003567,APP012310,2024-06-04,5,54.1,3,43.3,3,58.3,106,17927.96,20159.0,13,803.0
ALT003568,APP012320,2022-11-17,12,67.8,6,62.7,12,67.7,178,36633.93,35254.0,46,616.0
ALT003569,APP012322,2022-10-19,10,78.1,0,47.8,8,96.2,17,13498.15,15625.0,39,683.0
ALT003570,APP012324,2023-10-08,4,94.4,7,46.9,1,97.4,15,44272.35,38704.0,111,548.0
ALT003571,APP012325,2024-03-07,0,78.3,8,54.5,12,61.5,133,19035.75,10705.0,14,687.0
ALT003572,APP012326,2023-03-09,5,116.2,7,84.7,5,54.1,119,49061.69,8483.0,14,822.0
ALT003573,APP012328,2022-11-21,6,56.7,11,50.7,11,76.7,21,10555.93,46030.0,72,504.0
ALT003574,APP012340,2022-12-22,7,67.7,4,67.9,8,78.1,81,16344.49,29509.0,75,468.0
ALT003575,APP012344,2023-03-13,6,67.1,5,67.5,11,91.2,7,38321.1,16245.0,81,810.0
ALT003576,APP012346,2023-02-12,14,81.7,6,97.2,2,91.5,75,46495.03,34204.0,78,622.0
ALT003577,APP012350,2022-04-02,9,52.3,7,47.6,11,89.3,141,41623.42,44022.0,46,378.0
ALT003578,APP012355,2022-07-20,11,74.8,7,94.3,12,72.0,197,678.42,3091.0,47,382.0
ALT003579,APP012358,2022-07-30,0,86.4,11,75.9,11,61.4,125,44230.52,35316.0,17,0.0
ALT003580,APP012360,2023-01-09,2,99.0,6,78.7,5,99.0,10,39966.74,21714.0,3,518.0
ALT003581,APP012362,2023-02-10,8,61.3,4,79.3,5,65.8,12,10888.12,33789.0,36,797.0
ALT003582,APP012364,,11,85.4,0,66.2,5,70.2,184,47625.93,11976.0,100,696.0
ALT003583,APP012365,2023-08-21,18,66.0,1,94.9,12,65.1,146,7917.33,29963.0,85,674.0
ALT003584,APP012373,2024-04-22,7,85.2,5,42.8,8,72.7,130,41091.06,0.0,26,353.0
ALT003585,APP012377,2023-07-28,24,60.5,11,90.1,0,57.0,179,39285.64,36637.0,84,351.0
ALT003586,APP012383,2022-04-06,5,97.1,2,87.4,2,83.5,155,30973.61,6189.0,109,699.0
ALT003587,APP012386,2022-08-03,8,77.5,5,90.8,8,60.2,180,10577.08,21070.0,39,546.0
ALT003588,APP012394,2023-07-29,6,85.9,10,86.4,9,59.6,160,31344.52,34193.0,45,715.0
ALT003589,APP012395,2024-03-10,3,86.4,12,48.3,3,88.5,8,48577.41,34791.0,68,650.0
ALT003590,APP012404,2022-10-26,7,83.5,7,94.8,9,72.9,14,13989.73,33652.0,61,344.0
ALT003591,APP012405,2023-09-13,11,101.3,5,84.1,3,60.5,10,18329.15,12492.0,7,635.0
ALT003592,APP012414,2022-08-17,7,78.7,8,56.8,7,54.2,58,6203.7,49209.0,15,791.0
ALT003593,APP012416,2022-04-22,10,65.7,12,58.9,9,72.9,8,44060.45,25533.0,69,373.0
ALT003594,APP012424,2024-04-25,5,50.5,6,55.4,7,94.7,141,47690.52,6239.0,45,842.0
ALT003595,APP012427,2024-04-29,3,87.6,4,89.2,6,51.8,96,44044.18,8302.0,114,648.0
ALT003596,APP012429,2024-05-20,0,65.9,2,97.2,12,69.4,167,42516.92,14303.0,101,844.0
ALT003597,APP012431,2024-01-20,1,79.9,7,81.8,7,59.1,191,26011.24,22421.0,52,1000.0
ALT003598,APP012441,2022-04-27,8,91.0,12,84.0,0,73.2,121,17196.8,49471.0,89,426.0
ALT003599,APP012442,2024-05-10,12,55.5,2,52.6,0,72.8,159,41378.25,32075.0,71,371.0
ALT003600,APP012443,2022-01-13,11,64.0,1,93.8,9,51.0,115,21368.2,25960.0,5,376.0
ALT003601,APP012447,2022-03-27,5,91.2,7,84.7,0,89.0,147,5402.74,19727.0,26,635.0
ALT003602,APP012456,2022-04-05,3,82.8,10,47.5,4,58.4,34,24477.72,27858.0,55,384.0
ALT003603,APP012457,2022-05-27,5,67.1,11,74.2,2,90.4,46,24427.82,10857.0,64,459.0
ALT003604,APP012462,2024-03-29,4,93.9,0,95.8,8,82.8,21,8541.93,14588.0,61,809.0
ALT003605,APP012464,2022-03-25,7,75.4,0,97.3,10,61.6,88,47072.2,11585.0,26,337.0
ALT003606,APP012467,2022-02-17,3,75.1,9,97.2,11,83.9,161,35668.62,27284.0,107,847.0
ALT003607,APP012475,2023-01-07,8,74.5,11,70.7,1,89.5,155,18197.88,39650.0,31,539.0
ALT003608,APP012493,2022-04-22,0,52.3,7,83.2,2,59.4,141,48323.68,30016.0,33,558.0
ALT003609,APP012494,2022-03-13,9,85.8,6,56.4,6,66.2,157,30651.06,42701.0,30,666.0
ALT003610,APP012497,2022-10-01,4,97.5,3,59.0,6,77.4,184,4922.83,4675.0,9,798.0
ALT003611,APP012498,2024-01-12,3,92.9,5,68.1,9,87.5,67,700.58,24998.0,36,645.0
ALT003612,APP012500,2022-11-19,0,90.4,5,83.4,11,72.6,189,25965.27,45077.0,23,630.0
ALT003613,APP012503,2024-03-17,11,53.2,3,76.6,10,80.5,99,11945.77,35038.0,73,527.0
ALT003614,APP012509,2024-05-21,6,92.3,1,79.4,8,98.6,82,14370.91,49958.0,112,462.0
ALT003615,APP012514,2023-06-15,4,94.8,6,87.9,6,69.8,48,31277.36,9328.0,36,620.0
ALT003616,APP012515,2023-12-15,4,52.1,3,57.0,2,86.0,186,40076.28,40648.0,55,520.0
ALT003617,APP012519,2023-01-02,8,88.3,0,47.3,2,84.1,21,4499.61,0.0,111,500.0
ALT003618,APP012524,2023-09-23,12,92.7,7,60.0,9,86.6,152,22924.88,39812.0,20,447.0
ALT003619,APP012528,2023-09-25,5,50.6,7,83.5,3,75.2,157,26068.71,13789.0,117,446.0
ALT003620,APP012531,2023-06-20,2,70.4,9,66.1,11,86.5,128,25765.84,8333.0,98,1000.0
ALT003621,APP012541,2024-02-04,11,79.3,2,67.5,2,64.3,56,8421.53,35549.0,114,791.0
ALT003622,APP012549,2024-01-15,12,84.1,9,69.5,0,71.4,112,28614.37,47945.0,56,617.0
ALT003623,APP012550,2023-10-03,0,80.9,6,60.8,9,69.6,188,30740.61,4429.0,10,484.0
ALT003624,APP012551,2023-05-27,6,76.2,4,49.0,7,77.1,22,44561.81,47130.0,36,544.0
ALT003625,APP012555,2022-10-29,3,96.1,8,60.2,11,67.7,160,9715.88,27236.0,111,730.0
ALT003626,APP012556,2022-11-24,3,92.3,8,85.8,12,84.7,177,11538.66,22968.0,96,303.0
ALT003627,APP012557,2023-08-17,1,88.7,4,89.9,6,97.2,34,29684.88,3021.0,70,383.0
ALT003628,APP012565,2023-10-19,5,63.0,0,61.4,10,72.2,84,41.3,44844.0,35,803.0
ALT003629,APP012566,2023-04-25,9,87.0,2,59.0,12,83.5,152,14387.12,41769.0,87,671.0
ALT003630,APP012570,2024-03-03,10,77.4,7,60.1,2,75.7,101,2019.04,5741.0,19,406.0
ALT003631,APP012571,2024-02-15,9,86.6,12,70.5,2,79.8,7,7177.02,29998.0,72,833.0
ALT003632,APP012572,2024-03-01,10,90.6,4,90.3,12,93.4,25,45245.12,20883.0,35,787.0
ALT003633,APP012573,2024-03-22,1,94.1,7,74.0,5,67.9,164,21797.52,36556.0,15,495.0
ALT003634,APP012575,2024-06-21,7,61.6,8,41.6,9,71.2,2,48422.35,49107.0,104,563.0
ALT003635,APP012578,2023-04-20,10,87.9,12,95.9,6,96.9,166,7479.98,40118.0,7,318.0
ALT003636,APP012579,2022-12-18,5,58.7,0,80.2,9,75.6,115,43417.26,46358.0,67,450.0
ALT003637,APP012581,2023-06-02,12,95.2,4,45.4,9,85.6,81,40673.53,41804.0,2,671.0
ALT003638,APP012587,2024-05-16,7,82.0,8,57.1,7,94.9,112,28390.94,14599.0,25,301.0
ALT003639,APP012591,2024-02-09,1,91.9,3,85.4,8,63.9,75,1171.38,15078.0,101,459.0
ALT003640,APP012593,2023-07-08,1,78.9,6,50.5,10,64.1,169,21293.49,31255.0,11,480.0
ALT003641,APP012594,2023-01-25,9,61.6,6,72.6,0,82.0,19,-4775.0,11707.0,11,642.0
ALT003642,APP012595,2023-08-21,10,95.8,1,83.8,9,90.2,149,73.04,43644.0,37,530.0
ALT003643,APP012598,2023-07-07,10,101.4,10,45.2,10,75.2,105,47485.48,23733.0,15,773.0
ALT003644,APP012599,2024-04-13,2,58.4,12,55.2,12,61.4,133,39707.24,5489.0,59,476.0
ALT003645,APP012600,2022-05-24,7,77.0,7,77.0,12,71.1,95,48258.18,23498.0,30,445.0
ALT003646,APP012602,2022-07-05,10,85.3,3,65.0,9,93.9,34,16059.13,17371.0,39,712.0
ALT003647,APP012606,2023-04-24,3,79.2,11,66.9,10,82.3,17,28367.71,33356.0,101,708.0
ALT003648,APP012607,2023-04-02,7,86.5,12,57.2,11,69.9,138,19841.58,7039.0,57,476.0
ALT003649,APP012608,2022-09-02,3,64.1,8,66.1,3,88.5,70,29657.53,24939.0,119,328.0
ALT003650,APP012611,2024-01-14,3,90.2,9,77.3,5,94.3,51,30334.6,8562.0,29,707.0
ALT003651,APP012612,2022-06-12,11,86.2,1,40.5,5,73.0,59,46516.84,19744.0,20,540.0
ALT003652,APP012614,2022-04-05,7,99.7,1,63.5,12,55.7,116,23978.73,48599.0,89,375.0
ALT003653,APP012615,2024-03-05,6,67.3,4,73.7,3,69.9,163,36483.77,19560.0,21,364.0
ALT003654,APP012616,2023-01-18,1,93.6,4,63.6,0,73.9,67,23718.16,13973.0,29,585.0
ALT003655,APP012617,2023-11-30,6,80.9,9,63.8,8,52.6,115,36613.02,26882.0,51,396.0
ALT003656,APP012619,2024-06-27,8,95.1,3,69.7,3,56.4,90,27452.99,8156.0,74,806.0
ALT003657,APP012623,2022-07-01,6,60.6,9,62.3,7,68.6,63,48873.35,29934.0,40,514.0
ALT003658,APP012625,2022-06-26,0,97.1,4,52.7,9,50.5,103,33481.23,15331.0,89,682.0
ALT003659,APP012629,2022-04-08,7,62.9,12,68.2,4,64.0,26,41522.21,38428.0,7,724.0
ALT003660,APP012630,2023-01-16,11,91.8,0,67.2,12,68.6,188,15915.23,43774.0,72,785.0
ALT003661,APP012636,2023-08-11,9,91.5,6,54.8,9,95.0,19,43293.51,38262.0,10,508.0
ALT003662,APP012639,2022-12-23,2,53.8,6,79.6,6,65.6,152,41767.25,9295.0,20,445.0
ALT003663,APP012641,2022-12-03,1,77.1,8,73.5,3,85.2,152,9701.35,21745.0,43,349.0
ALT003664,APP012647,2022-04-29,6,99.8,5,53.2,1,72.8,176,22624.34,39683.0,26,802.0
ALT003665,APP012654,2022-03-21,0,78.5,9,74.8,6,65.9,166,15066.32,11703.0,21,822.0
ALT003666,APP012656,2024-01-29,4,60.2,6,80.1,4,93.5,132,34074.35,44109.0,89,659.0
ALT003667,APP012657,2024-03-12,1,56.4,3,52.7,5,95.2,102,30725.0,19435.0,56,519.0
ALT003668,APP012660,2024-04-29,5,80.5,0,50.8,6,63.1,114,29399.34,20519.0,88,642.0
ALT003669,APP012663,2022-06-09,1,83.2,6,53.8,2,92.2,95,1446.33,11358.0,92,496.0
ALT003670,APP012669,2022-03-26,8,64.8,12,55.4,6,76.0,125,33645.46,37243.0,24,495.0
ALT003671,APP012674,2022-04-20,7,96.9,12,96.4,10,79.4,81,36845.48,33921.0,114,393.0
ALT003672,APP012675,2023-05-19,2,50.4,3,50.6,7,53.8,171,20327.32,10844.0,68,594.0
ALT003673,APP012686,2022-02-17,7,75.4,11,67.4,2,88.9,142,40043.99,26732.0,68,717.0
ALT003674,APP012692,2023-09-12,0,64.7,2,70.9,1,89.5,200,28368.16,8636.0,9,422.0
ALT003675,APP012696,2022-07-10,5,72.6,9,85.5,4,69.0,192,38103.82,46417.0,64,619.0
ALT003676,APP012699,2023-08-25,7,59.3,0,66.0,8,77.9,189,2145.03,38591.0,8,785.0
ALT003677,APP012700,2024-06-15,0,80.4,0,68.4,10,55.1,5,24461.89,24515.0,57,485.0
ALT003678,APP012705,2022-04-05,9,71.5,10,57.5,10,51.8,81,32770.59,4672.0,41,313.0
ALT003679,APP012707,2023-12-25,12,104.2,6,84.0,1,81.6,70,7667.15,33237.0,41,519.0
ALT003680,APP012715,2024-06-17,9,62.5,2,50.0,0,93.4,99,-3738.51,36526.0,24,716.0
ALT003681,APP012717,2022-10-11,11,56.9,8,76.8,9,68.8,53,29949.63,32103.0,71,422.0
ALT003682,APP012720,2022-02-03,8,88.3,2,44.5,8,86.0,113,21454.68,4853.0,18,442.0
ALT003683,APP012726,2022-04-28,9,56.2,2,82.8,1,60.5,150,47202.79,6486.0,22,640.0
ALT003684,APP012734,2023-12-14,12,67.6,3,76.0,4,58.6,184,46084.85,14964.0,107,551.0
ALT003685,APP012738,2023-01-26,2,50.4,1,60.2,0,51.5,157,46141.2,15233.0,88,623.0
ALT003686,APP012739,2022-01-14,12,62.6,1,65.6,4,99.1,90,5658.57,10847.0,107,596.0
ALT003687,APP012742,2023-07-21,7,65.9,7,86.5,0,83.2,24,39225.87,33329.0,92,772.0
ALT003688,APP012755,2023-08-02,7,97.9,4,64.1,11,75.2,10,32786.68,36014.0,103,645.0
ALT003689,APP012762,2023-10-14,9,73.1,5,57.7,9,86.1,61,2896.76,34931.0,14,542.0
ALT003690,APP012763,2023-06-23,3,80.6,6,59.5,3,73.3,85,6180.0,3107.0,31,694.0
ALT003691,APP012770,2023-04-16,9,93.3,7,58.1,4,72.8,75,34520.74,23153.0,26,792.0
ALT003692,APP012771,2022-12-26,12,89.9,10,46.6,3,91.7,111,41807.42,22528.0,56,522.0
ALT003693,APP012774,2023-11-12,12,86.0,2,84.3,10,97.0,42,18899.07,13569.0,25,300.0
ALT003694,APP012777,2024-06-30,4,68.6,9,76.1,2,98.4,138,15518.1,11668.0,66,448.0
ALT003695,APP012782,2023-04-18,7,53.7,4,57.9,6,86.9,137,47047.93,30071.0,33,655.0
ALT003696,APP012783,2024-05-17,10,95.2,3,44.4,8,99.4,101,43908.28,3871.0,61,500.0
ALT003697,APP012788,2022-11-28,1,79.4,4,95.8,12,81.3,107,31959.01,33883.0,52,693.0
ALT003698,APP012789,2024-03-11,2,57.4,7,57.2,2,76.5,159,49367.01,40161.0,13,726.0
ALT003699,APP012793,2023-10-13,6,69.1,2,84.7,4,86.4,189,31933.67,16278.0,66,346.0
ALT003700,APP012797,2022-01-08,12,80.3,10,80.6,8,64.1,21,48439.38,21227.0,109,641.0
ALT003701,APP012798,2024-02-07,8,60.2,6,71.1,7,67.5,152,47967.38,33865.0,-3,544.0
ALT003702,APP012805,2023-04-30,4,82.3,7,54.5,1,58.6,22,8467.07,47428.0,53,527.0
ALT003703,APP012806,2022-04-27,4,60.7,12,81.6,11,98.7,159,25310.21,4112.0,34,784.0
ALT003704,APP012807,2022-11-24,8,87.6,4,60.0,2,71.3,87,27931.4,8790.0,115,796.0
ALT003705,APP012808,2024-04-17,0,70.6,9,77.7,6,58.5,162,1679.69,42194.0,56,780.0
ALT003706,APP012810,2022-01-04,8,91.3,7,65.6,1,60.1,139,41433.04,41256.0,53,825.0
ALT003707,APP012824,2023-06-27,10,63.9,9,83.6,7,74.3,171,32237.95,27616.0,97,626.0
ALT003708,APP012825,2022-07-05,5,82.6,4,91.0,10,57.3,106,12153.92,11446.0,77,697.0
